Tournament,LeftPlayerName,RightPlayerName,Player1Char,Player2Char,Player3Char,Player4Char,Level,Winner,GameNumber
genesis 5,axe,mango,Pikachu_Blue,Fox_Red,NA,NA,Fountain of Dreams,P2:Fox_Red,5
Frame,P1Dmg,P2Dmg,P3Dmg,P4Dmg,P1Stocks,P2Stocks,P3Stocks,P4Stocks,Time
0,0,0,NA,NA,4,4,NA,NA,NA
1,0,0,NA,NA,4,4,NA,NA,NA
2,0,0,NA,NA,4,4,NA,NA,NA
3,0,0,NA,NA,4,4,NA,NA,NA
4,0,0,NA,NA,4,4,NA,NA,NA
5,0,0,NA,NA,4,4,NA,NA,NA
6,0,0,NA,NA,4,4,NA,NA,NA
7,0,0,NA,NA,4,4,NA,NA,NA
8,0,0,NA,NA,4,4,NA,NA,NA
9,0,0,NA,NA,4,4,NA,NA,NA
10,0,0,NA,NA,4,4,NA,NA,NA
11,0,0,NA,NA,4,4,NA,NA,NA
12,0,0,NA,NA,4,4,NA,NA,NA
13,0,0,NA,NA,4,4,NA,NA,NA
14,0,0,NA,NA,4,4,NA,NA,NA
15,0,0,NA,NA,4,4,NA,NA,NA
16,0,0,NA,NA,4,4,NA,NA,NA
17,0,0,NA,NA,4,4,NA,NA,NA
18,0,0,NA,NA,4,4,NA,NA,NA
19,0,0,NA,NA,4,4,NA,NA,NA
20,0,0,NA,NA,4,4,NA,NA,NA
21,0,0,NA,NA,4,4,NA,NA,NA
22,0,0,NA,NA,4,4,NA,NA,NA
23,0,0,NA,NA,4,4,NA,NA,NA
24,0,0,NA,NA,4,4,NA,NA,NA
25,0,0,NA,NA,4,4,NA,NA,NA
26,0,0,NA,NA,4,4,NA,NA,NA
27,0,0,NA,NA,4,4,NA,NA,NA
28,0,0,NA,NA,4,4,NA,NA,NA
29,0,0,NA,NA,4,4,NA,NA,NA
30,0,0,NA,NA,4,4,NA,NA,NA
31,0,0,NA,NA,4,4,NA,NA,NA
32,0,0,NA,NA,4,4,NA,NA,NA
33,0,0,NA,NA,4,4,NA,NA,NA
