Tournament,LeftPlayerName,RightPlayerName,Player1Char,Player2Char,Player3Char,Player4Char,Level,Winner,GameNumber,GameType(Optional)
genesis 5,hbox,plup,JigglyPuff_Green,NA,Fox_Green,NA,Pokemon Stadium,P3:Fox_Green,4,GF2
Frame,P1Dmg,P2Dmg,P3Dmg,P4Dmg,P1Stocks,P2Stocks,P3Stocks,P4Stocks,Time
101,0,NA,11,NA,4,NA,4,NA,NA
102,0,NA,11,NA,4,NA,4,NA,NA
103,0,NA,11,NA,4,NA,4,NA,NA
104,0,NA,11,NA,4,NA,4,NA,NA
105,0,NA,11,NA,4,NA,4,NA,NA
106,0,NA,11,NA,4,NA,4,NA,NA
107,0,NA,11,NA,4,NA,4,NA,NA
108,0,NA,11,NA,4,NA,4,NA,NA
109,0,NA,11,NA,4,NA,4,NA,NA
110,0,NA,11,NA,4,NA,4,NA,NA
111,0,NA,11,NA,4,NA,4,NA,NA
112,0,NA,11,NA,4,NA,4,NA,NA
113,0,NA,11,NA,4,NA,4,NA,NA
114,0,NA,11,NA,4,NA,4,NA,NA
115,0,NA,11,NA,4,NA,4,NA,NA
116,0,NA,11,NA,4,NA,4,NA,NA
117,0,NA,11,NA,4,NA,4,NA,NA
118,0,NA,11,NA,4,NA,4,NA,NA
119,0,NA,11,NA,4,NA,4,NA,NA
120,0,NA,11,NA,4,NA,4,NA,NA
121,0,NA,11,NA,4,NA,4,NA,NA
122,0,NA,11,NA,4,NA,4,NA,NA
123,0,NA,11,NA,4,NA,4,NA,NA
124,0,NA,11,NA,4,NA,4,NA,NA
125,0,NA,11,NA,4,NA,4,NA,NA
126,0,NA,11,NA,4,NA,4,NA,NA
127,0,NA,11,NA,4,NA,4,NA,NA
128,0,NA,11,NA,4,NA,4,NA,NA
129,0,NA,11,NA,4,NA,4,NA,NA
130,0,NA,11,NA,4,NA,4,NA,NA
131,0,NA,11,NA,4,NA,4,NA,NA
132,0,NA,11,NA,4,NA,4,NA,NA
133,0,NA,11,NA,4,NA,4,NA,NA
134,0,NA,11,NA,4,NA,4,NA,NA
135,0,NA,11,NA,4,NA,4,NA,NA
136,0,NA,11,NA,4,NA,4,NA,NA
137,0,NA,11,NA,4,NA,4,NA,NA
138,0,NA,11,NA,4,NA,4,NA,NA
139,0,NA,11,NA,4,NA,4,NA,NA
140,0,NA,11,NA,4,NA,4,NA,NA
141,0,NA,11,NA,4,NA,4,NA,NA
142,0,NA,11,NA,4,NA,4,NA,NA
143,0,NA,11,NA,4,NA,4,NA,NA
144,0,NA,11,NA,4,NA,4,NA,NA
145,0,NA,11,NA,4,NA,4,NA,NA
146,0,NA,11,NA,4,NA,4,NA,NA
147,0,NA,11,NA,4,NA,4,NA,NA
148,0,NA,11,NA,4,NA,4,NA,NA
149,0,NA,11,NA,4,NA,4,NA,NA
150,0,NA,11,NA,4,NA,4,NA,NA
151,0,NA,11,NA,4,NA,4,NA,NA
152,0,NA,11,NA,4,NA,4,NA,NA
153,0,NA,11,NA,4,NA,4,NA,NA
154,0,NA,11,NA,4,NA,4,NA,NA
155,0,NA,11,NA,4,NA,4,NA,NA
156,0,NA,11,NA,4,NA,4,NA,NA
157,0,NA,11,NA,4,NA,4,NA,NA
158,0,NA,11,NA,4,NA,4,NA,NA
159,0,NA,11,NA,4,NA,4,NA,NA
160,0,NA,11,NA,4,NA,4,NA,NA
161,0,NA,11,NA,4,NA,4,NA,NA
162,0,NA,11,NA,4,NA,4,NA,NA
163,0,NA,11,NA,4,NA,4,NA,NA
164,0,NA,11,NA,4,NA,4,NA,NA
165,0,NA,11,NA,4,NA,4,NA,NA
166,0,NA,11,NA,4,NA,4,NA,NA
167,0,NA,11,NA,4,NA,4,NA,NA
168,0,NA,11,NA,4,NA,4,NA,NA
169,0,NA,11,NA,4,NA,4,NA,NA
170,0,NA,11,NA,4,NA,4,NA,NA
171,0,NA,11,NA,4,NA,4,NA,NA
172,0,NA,11,NA,4,NA,4,NA,NA
173,0,NA,11,NA,4,NA,4,NA,NA
174,0,NA,11,NA,4,NA,4,NA,NA
175,0,NA,11,NA,4,NA,4,NA,NA
176,0,NA,11,NA,4,NA,4,NA,NA
177,0,NA,11,NA,4,NA,4,NA,NA
178,0,NA,11,NA,4,NA,4,NA,NA
179,0,NA,11,NA,4,NA,4,NA,NA
180,0,NA,11,NA,4,NA,4,NA,NA
181,0,NA,11,NA,4,NA,4,NA,NA
182,0,NA,11,NA,4,NA,4,NA,NA
183,0,NA,11,NA,4,NA,4,NA,NA
184,0,NA,11,NA,4,NA,4,NA,NA
185,0,NA,11,NA,4,NA,4,NA,NA
186,0,NA,11,NA,4,NA,4,NA,NA
187,0,NA,11,NA,4,NA,4,NA,NA
188,0,NA,11,NA,4,NA,4,NA,NA
189,0,NA,11,NA,4,NA,4,NA,NA
190,0,NA,11,NA,4,NA,4,NA,NA
191,0,NA,11,NA,4,NA,4,NA,NA
192,0,NA,11,NA,4,NA,4,NA,NA
193,0,NA,11,NA,4,NA,4,NA,NA
194,0,NA,11,NA,4,NA,4,NA,NA
195,0,NA,11,NA,4,NA,4,NA,NA
196,0,NA,11,NA,4,NA,4,NA,NA
197,0,NA,11,NA,4,NA,4,NA,NA
198,0,NA,11,NA,4,NA,4,NA,NA
199,0,NA,11,NA,4,NA,4,NA,NA
200,0,NA,11,NA,4,NA,4,NA,NA
201,0,NA,11,NA,4,NA,4,NA,NA
202,0,NA,11,NA,4,NA,4,NA,NA
203,0,NA,11,NA,4,NA,4,NA,NA
204,0,NA,11,NA,4,NA,4,NA,NA
205,0,NA,11,NA,4,NA,4,NA,NA
206,0,NA,11,NA,4,NA,4,NA,NA
207,0,NA,11,NA,4,NA,4,NA,NA
208,0,NA,11,NA,4,NA,4,NA,NA
209,0,NA,11,NA,4,NA,4,NA,NA
210,0,NA,11,NA,4,NA,4,NA,NA
211,0,NA,11,NA,4,NA,4,NA,NA
212,0,NA,11,NA,4,NA,4,NA,NA
213,0,NA,11,NA,4,NA,4,NA,NA
214,0,NA,11,NA,4,NA,4,NA,NA
215,0,NA,11,NA,4,NA,4,NA,NA
216,15,NA,11,NA,4,NA,4,NA,NA
217,15,NA,11,NA,4,NA,4,NA,NA
218,15,NA,11,NA,4,NA,4,NA,NA
219,15,NA,11,NA,4,NA,4,NA,NA
220,15,NA,11,NA,4,NA,4,NA,NA
221,15,NA,11,NA,4,NA,4,NA,NA
222,15,NA,11,NA,4,NA,4,NA,NA
223,15,NA,11,NA,4,NA,4,NA,NA
224,15,NA,11,NA,4,NA,4,NA,NA
225,15,NA,11,NA,4,NA,4,NA,NA
226,15,NA,11,NA,4,NA,4,NA,NA
227,15,NA,11,NA,4,NA,4,NA,NA
228,15,NA,11,NA,4,NA,4,NA,NA
229,15,NA,11,NA,4,NA,4,NA,NA
230,15,NA,11,NA,4,NA,4,NA,NA
231,15,NA,11,NA,4,NA,4,NA,NA
232,15,NA,11,NA,4,NA,4,NA,NA
233,15,NA,11,NA,4,NA,4,NA,NA
234,15,NA,11,NA,4,NA,4,NA,NA
235,15,NA,11,NA,4,NA,4,NA,NA
236,15,NA,11,NA,4,NA,4,NA,NA
237,15,NA,11,NA,4,NA,4,NA,NA
238,15,NA,11,NA,4,NA,4,NA,NA
239,15,NA,11,NA,4,NA,4,NA,NA
240,15,NA,11,NA,4,NA,4,NA,NA
241,15,NA,11,NA,4,NA,4,NA,NA
242,15,NA,11,NA,4,NA,4,NA,NA
243,15,NA,11,NA,4,NA,4,NA,NA
244,28,NA,11,NA,4,NA,4,NA,NA
245,28,NA,11,NA,4,NA,4,NA,NA
246,28,NA,11,NA,4,NA,4,NA,NA
247,28,NA,11,NA,4,NA,4,NA,NA
248,28,NA,11,NA,4,NA,4,NA,NA
249,28,NA,11,NA,4,NA,4,NA,NA
250,28,NA,11,NA,4,NA,4,NA,NA
251,28,NA,11,NA,4,NA,4,NA,NA
252,28,NA,11,NA,4,NA,4,NA,NA
253,28,NA,11,NA,4,NA,4,NA,NA
254,28,NA,11,NA,4,NA,4,NA,NA
255,28,NA,11,NA,4,NA,4,NA,NA
256,28,NA,11,NA,4,NA,4,NA,NA
257,28,NA,11,NA,4,NA,4,NA,NA
258,28,NA,11,NA,4,NA,4,NA,NA
259,28,NA,11,NA,4,NA,4,NA,NA
260,28,NA,11,NA,4,NA,4,NA,NA
261,28,NA,11,NA,4,NA,4,NA,NA
262,28,NA,11,NA,4,NA,4,NA,NA
263,28,NA,11,NA,4,NA,4,NA,NA
264,28,NA,11,NA,4,NA,4,NA,NA
265,28,NA,11,NA,4,NA,4,NA,NA
266,28,NA,11,NA,4,NA,4,NA,NA
267,28,NA,11,NA,4,NA,4,NA,NA
268,28,NA,11,NA,4,NA,4,NA,NA
269,28,NA,11,NA,4,NA,4,NA,NA
270,28,NA,11,NA,4,NA,4,NA,NA
271,28,NA,11,NA,4,NA,4,NA,NA
272,28,NA,11,NA,4,NA,4,NA,NA
273,28,NA,11,NA,4,NA,4,NA,NA
274,28,NA,11,NA,4,NA,4,NA,NA
275,28,NA,11,NA,4,NA,4,NA,NA
276,28,NA,11,NA,4,NA,4,NA,NA
277,28,NA,11,NA,4,NA,4,NA,NA
278,28,NA,11,NA,4,NA,4,NA,NA
279,28,NA,11,NA,4,NA,4,NA,NA
280,28,NA,11,NA,4,NA,4,NA,NA
281,28,NA,11,NA,4,NA,4,NA,NA
282,28,NA,11,NA,4,NA,4,NA,NA
283,28,NA,11,NA,4,NA,4,NA,NA
284,28,NA,11,NA,4,NA,4,NA,NA
285,28,NA,11,NA,4,NA,4,NA,NA
286,28,NA,11,NA,4,NA,4,NA,NA
287,28,NA,11,NA,4,NA,4,NA,NA
288,28,NA,11,NA,4,NA,4,NA,NA
289,28,NA,11,NA,4,NA,4,NA,NA
290,28,NA,11,NA,4,NA,4,NA,NA
291,28,NA,11,NA,4,NA,4,NA,NA
292,28,NA,11,NA,4,NA,4,NA,NA
293,28,NA,11,NA,4,NA,4,NA,NA
294,28,NA,11,NA,4,NA,4,NA,NA
295,28,NA,11,NA,4,NA,4,NA,NA
296,28,NA,11,NA,4,NA,4,NA,NA
297,28,NA,11,NA,4,NA,4,NA,NA
298,28,NA,11,NA,4,NA,4,NA,NA
299,28,NA,11,NA,4,NA,4,NA,NA
300,28,NA,11,NA,4,NA,4,NA,NA
301,28,NA,11,NA,4,NA,4,NA,NA
302,28,NA,11,NA,4,NA,4,NA,NA
303,28,NA,11,NA,4,NA,4,NA,NA
304,28,NA,11,NA,4,NA,4,NA,NA
305,28,NA,11,NA,4,NA,4,NA,NA
306,28,NA,11,NA,4,NA,4,NA,NA
307,28,NA,11,NA,4,NA,4,NA,NA
308,28,NA,11,NA,4,NA,4,NA,NA
309,28,NA,11,NA,4,NA,4,NA,NA
310,28,NA,11,NA,4,NA,4,NA,NA
311,28,NA,11,NA,4,NA,4,NA,NA
312,28,NA,11,NA,4,NA,4,NA,NA
313,28,NA,11,NA,4,NA,4,NA,NA
314,28,NA,11,NA,4,NA,4,NA,NA
315,28,NA,11,NA,4,NA,4,NA,NA
316,28,NA,11,NA,4,NA,4,NA,NA
317,28,NA,11,NA,4,NA,4,NA,NA
318,28,NA,11,NA,4,NA,4,NA,NA
319,28,NA,11,NA,4,NA,4,NA,NA
320,28,NA,11,NA,4,NA,4,NA,NA
321,28,NA,11,NA,4,NA,4,NA,NA
322,28,NA,11,NA,4,NA,4,NA,NA
323,28,NA,11,NA,4,NA,4,NA,NA
324,28,NA,11,NA,4,NA,4,NA,NA
325,28,NA,11,NA,4,NA,4,NA,NA
326,28,NA,11,NA,4,NA,4,NA,NA
327,28,NA,11,NA,4,NA,4,NA,NA
328,28,NA,11,NA,4,NA,4,NA,NA
329,28,NA,11,NA,4,NA,4,NA,NA
330,28,NA,11,NA,4,NA,4,NA,NA
331,28,NA,11,NA,4,NA,4,NA,NA
332,28,NA,11,NA,4,NA,4,NA,NA
333,28,NA,11,NA,4,NA,4,NA,NA
334,28,NA,11,NA,4,NA,4,NA,NA
335,28,NA,11,NA,4,NA,4,NA,NA
336,28,NA,11,NA,4,NA,4,NA,NA
337,28,NA,11,NA,4,NA,4,NA,NA
338,28,NA,11,NA,4,NA,4,NA,NA
339,28,NA,11,NA,4,NA,4,NA,NA
340,28,NA,11,NA,4,NA,4,NA,NA
341,28,NA,11,NA,4,NA,4,NA,NA
342,28,NA,11,NA,4,NA,4,NA,NA
343,28,NA,11,NA,4,NA,4,NA,NA
344,28,NA,11,NA,4,NA,4,NA,NA
345,28,NA,11,NA,4,NA,4,NA,NA
346,28,NA,11,NA,4,NA,4,NA,NA
347,28,NA,11,NA,4,NA,4,NA,NA
348,28,NA,11,NA,4,NA,4,NA,NA
349,28,NA,11,NA,4,NA,4,NA,NA
350,28,NA,11,NA,4,NA,4,NA,NA
351,28,NA,11,NA,4,NA,4,NA,NA
352,28,NA,11,NA,4,NA,4,NA,NA
353,28,NA,11,NA,4,NA,4,NA,NA
354,28,NA,11,NA,4,NA,4,NA,NA
355,28,NA,11,NA,4,NA,4,NA,NA
356,28,NA,11,NA,4,NA,4,NA,NA
357,28,NA,11,NA,4,NA,4,NA,NA
358,28,NA,11,NA,4,NA,4,NA,NA
359,28,NA,11,NA,4,NA,4,NA,NA
360,28,NA,11,NA,4,NA,4,NA,NA
361,28,NA,11,NA,4,NA,4,NA,NA
362,28,NA,11,NA,4,NA,4,NA,NA
363,28,NA,11,NA,4,NA,4,NA,NA
364,28,NA,11,NA,4,NA,4,NA,NA
365,28,NA,11,NA,4,NA,4,NA,NA
366,28,NA,11,NA,4,NA,4,NA,NA
367,28,NA,11,NA,4,NA,4,NA,NA
368,28,NA,11,NA,4,NA,4,NA,NA
369,28,NA,11,NA,4,NA,4,NA,NA
370,28,NA,11,NA,4,NA,4,NA,NA
371,28,NA,11,NA,4,NA,4,NA,NA
372,28,NA,11,NA,4,NA,4,NA,NA
373,28,NA,11,NA,4,NA,4,NA,NA
374,28,NA,11,NA,4,NA,4,NA,NA
375,28,NA,11,NA,4,NA,4,NA,NA
376,28,NA,11,NA,4,NA,4,NA,NA
377,28,NA,11,NA,4,NA,4,NA,NA
378,28,NA,11,NA,4,NA,4,NA,NA
379,28,NA,11,NA,4,NA,4,NA,NA
380,28,NA,11,NA,4,NA,4,NA,NA
381,28,NA,11,NA,4,NA,4,NA,NA
382,28,NA,11,NA,4,NA,4,NA,NA
383,28,NA,11,NA,4,NA,4,NA,NA
384,28,NA,11,NA,4,NA,4,NA,NA
385,28,NA,11,NA,4,NA,4,NA,NA
386,28,NA,11,NA,4,NA,4,NA,NA
387,28,NA,11,NA,4,NA,4,NA,NA
388,28,NA,11,NA,4,NA,4,NA,NA
389,28,NA,11,NA,4,NA,4,NA,NA
390,28,NA,11,NA,4,NA,4,NA,NA
391,28,NA,11,NA,4,NA,4,NA,NA
392,28,NA,11,NA,4,NA,4,NA,NA
393,28,NA,11,NA,4,NA,4,NA,NA
394,28,NA,11,NA,4,NA,4,NA,NA
395,28,NA,11,NA,4,NA,4,NA,NA
396,28,NA,11,NA,4,NA,4,NA,NA
397,28,NA,11,NA,4,NA,4,NA,NA
398,28,NA,11,NA,4,NA,4,NA,NA
399,28,NA,11,NA,4,NA,4,NA,NA
400,28,NA,11,NA,4,NA,4,NA,NA
401,28,NA,11,NA,4,NA,4,NA,NA
402,28,NA,11,NA,4,NA,4,NA,NA
403,28,NA,11,NA,4,NA,4,NA,NA
404,28,NA,11,NA,4,NA,4,NA,NA
405,28,NA,11,NA,4,NA,4,NA,NA
406,28,NA,11,NA,4,NA,4,NA,NA
407,28,NA,11,NA,4,NA,4,NA,NA
408,28,NA,11,NA,4,NA,4,NA,NA
409,28,NA,11,NA,4,NA,4,NA,NA
410,28,NA,11,NA,4,NA,4,NA,NA
411,28,NA,11,NA,4,NA,4,NA,NA
412,28,NA,11,NA,4,NA,4,NA,NA
413,33,NA,11,NA,4,NA,4,NA,NA
414,33,NA,11,NA,4,NA,4,NA,NA
415,33,NA,11,NA,4,NA,4,NA,NA
416,33,NA,11,NA,4,NA,4,NA,NA
417,33,NA,11,NA,4,NA,4,NA,NA
418,33,NA,11,NA,4,NA,4,NA,NA
419,33,NA,11,NA,4,NA,4,NA,NA
420,33,NA,11,NA,4,NA,4,NA,NA
421,33,NA,11,NA,4,NA,4,NA,NA
422,33,NA,11,NA,4,NA,4,NA,NA
423,33,NA,11,NA,4,NA,4,NA,NA
424,33,NA,11,NA,4,NA,4,NA,NA
425,33,NA,11,NA,4,NA,4,NA,NA
426,33,NA,11,NA,4,NA,4,NA,NA
427,33,NA,11,NA,4,NA,4,NA,NA
428,33,NA,11,NA,4,NA,4,NA,NA
429,33,NA,11,NA,4,NA,4,NA,NA
430,33,NA,11,NA,4,NA,4,NA,NA
431,33,NA,11,NA,4,NA,4,NA,NA
432,33,NA,11,NA,4,NA,4,NA,NA
433,33,NA,11,NA,4,NA,4,NA,NA
434,33,NA,11,NA,4,NA,4,NA,NA
435,33,NA,11,NA,4,NA,4,NA,NA
436,33,NA,11,NA,4,NA,4,NA,NA
437,33,NA,11,NA,4,NA,4,NA,NA
438,33,NA,11,NA,4,NA,4,NA,NA
439,33,NA,11,NA,4,NA,4,NA,NA
440,33,NA,11,NA,4,NA,4,NA,NA
441,33,NA,11,NA,4,NA,4,NA,NA
442,33,NA,11,NA,4,NA,4,NA,NA
443,33,NA,11,NA,4,NA,4,NA,NA
444,33,NA,11,NA,4,NA,4,NA,NA
445,33,NA,11,NA,4,NA,4,NA,NA
446,33,NA,11,NA,4,NA,4,NA,NA
447,33,NA,11,NA,4,NA,4,NA,NA
448,33,NA,11,NA,4,NA,4,NA,NA
449,36,NA,11,NA,4,NA,4,NA,NA
450,36,NA,11,NA,4,NA,4,NA,NA
451,36,NA,11,NA,4,NA,4,NA,NA
452,36,NA,11,NA,4,NA,4,NA,NA
453,36,NA,11,NA,4,NA,4,NA,NA
454,36,NA,11,NA,4,NA,4,NA,NA
455,36,NA,11,NA,4,NA,4,NA,NA
456,36,NA,11,NA,4,NA,4,NA,NA
457,36,NA,11,NA,4,NA,4,NA,NA
458,36,NA,11,NA,4,NA,4,NA,NA
459,36,NA,11,NA,4,NA,4,NA,NA
460,36,NA,11,NA,4,NA,4,NA,NA
461,36,NA,11,NA,4,NA,4,NA,NA
462,36,NA,11,NA,4,NA,4,NA,NA
463,36,NA,11,NA,4,NA,4,NA,NA
464,36,NA,11,NA,4,NA,4,NA,NA
465,36,NA,11,NA,4,NA,4,NA,NA
466,36,NA,11,NA,4,NA,4,NA,NA
467,36,NA,11,NA,4,NA,4,NA,NA
468,36,NA,11,NA,4,NA,4,NA,NA
469,36,NA,11,NA,4,NA,4,NA,NA
470,36,NA,11,NA,4,NA,4,NA,NA
471,36,NA,11,NA,4,NA,4,NA,NA
472,36,NA,11,NA,4,NA,4,NA,NA
473,36,NA,11,NA,4,NA,4,NA,NA
474,36,NA,11,NA,4,NA,4,NA,NA
475,36,NA,11,NA,4,NA,4,NA,NA
476,36,NA,11,NA,4,NA,4,NA,NA
477,36,NA,11,NA,4,NA,4,NA,NA
478,36,NA,11,NA,4,NA,4,NA,NA
479,36,NA,11,NA,4,NA,4,NA,NA
480,36,NA,11,NA,4,NA,4,NA,NA
481,36,NA,11,NA,4,NA,4,NA,NA
482,36,NA,11,NA,4,NA,4,NA,NA
483,36,NA,11,NA,4,NA,4,NA,NA
484,36,NA,11,NA,4,NA,4,NA,NA
485,36,NA,11,NA,4,NA,4,NA,NA
486,36,NA,11,NA,4,NA,4,NA,NA
487,36,NA,11,NA,4,NA,4,NA,NA
488,36,NA,11,NA,4,NA,4,NA,NA
489,36,NA,11,NA,4,NA,4,NA,NA
490,36,NA,11,NA,4,NA,4,NA,NA
491,36,NA,11,NA,4,NA,4,NA,NA
492,36,NA,11,NA,4,NA,4,NA,NA
493,36,NA,11,NA,4,NA,4,NA,NA
494,36,NA,11,NA,4,NA,4,NA,NA
495,36,NA,11,NA,4,NA,4,NA,NA
496,36,NA,11,NA,4,NA,4,NA,NA
497,36,NA,11,NA,4,NA,4,NA,NA
498,36,NA,11,NA,4,NA,4,NA,NA
499,36,NA,11,NA,4,NA,4,NA,NA
500,36,NA,11,NA,4,NA,4,NA,NA
501,36,NA,11,NA,4,NA,4,NA,NA
502,36,NA,11,NA,4,NA,4,NA,NA
503,36,NA,11,NA,4,NA,4,NA,NA
504,36,NA,11,NA,4,NA,4,NA,NA
505,36,NA,11,NA,4,NA,4,NA,NA
506,36,NA,11,NA,4,NA,4,NA,NA
507,36,NA,11,NA,4,NA,4,NA,NA
508,36,NA,11,NA,4,NA,4,NA,NA
509,36,NA,11,NA,4,NA,4,NA,NA
510,36,NA,11,NA,4,NA,4,NA,NA
511,36,NA,11,NA,4,NA,4,NA,NA
512,36,NA,11,NA,4,NA,4,NA,NA
513,36,NA,11,NA,4,NA,4,NA,NA
514,36,NA,11,NA,4,NA,4,NA,NA
515,36,NA,11,NA,4,NA,4,NA,NA
516,36,NA,11,NA,4,NA,4,NA,NA
517,36,NA,11,NA,4,NA,4,NA,NA
518,36,NA,11,NA,4,NA,4,NA,NA
519,36,NA,11,NA,4,NA,4,NA,NA
520,36,NA,11,NA,4,NA,4,NA,NA
521,36,NA,11,NA,4,NA,4,NA,NA
522,36,NA,11,NA,4,NA,4,NA,NA
523,36,NA,11,NA,4,NA,4,NA,NA
524,36,NA,11,NA,4,NA,4,NA,NA
525,36,NA,11,NA,4,NA,4,NA,NA
526,36,NA,11,NA,4,NA,4,NA,NA
527,36,NA,11,NA,4,NA,4,NA,NA
528,36,NA,11,NA,4,NA,4,NA,NA
529,36,NA,11,NA,4,NA,4,NA,NA
530,36,NA,11,NA,4,NA,4,NA,NA
531,36,NA,11,NA,4,NA,4,NA,NA
532,36,NA,11,NA,4,NA,4,NA,NA
533,36,NA,11,NA,4,NA,4,NA,NA
534,36,NA,11,NA,4,NA,4,NA,NA
535,36,NA,11,NA,4,NA,4,NA,NA
536,39,NA,11,NA,4,NA,4,NA,NA
537,39,NA,11,NA,4,NA,4,NA,NA
538,39,NA,11,NA,4,NA,4,NA,NA
539,39,NA,11,NA,4,NA,4,NA,NA
540,39,NA,11,NA,4,NA,4,NA,NA
541,39,NA,11,NA,4,NA,4,NA,NA
542,39,NA,11,NA,4,NA,4,NA,NA
543,39,NA,11,NA,4,NA,4,NA,NA
