Tournament,LeftPlayerName,RightPlayerName,Player1Char,Player2Char,Player3Char,Player4Char,Level,Winner,GameNumber,GameType(Optional)
genesis 5,hbox,plup,JigglyPuff_Green,NA,Fox_Green,NA,Fountain of Dreams,P1:JigglyPuff_Green,1,GF2
Frame,P1Dmg,P2Dmg,P3Dmg,P4Dmg,P1Stocks,P2Stocks,P3Stocks,P4Stocks,Time
101,0,NA,0,NA,4,NA,4,NA,NA
102,0,NA,0,NA,4,NA,4,NA,NA
103,0,NA,0,NA,4,NA,4,NA,NA
104,0,NA,0,NA,4,NA,4,NA,NA
105,0,NA,0,NA,4,NA,4,NA,NA
106,0,NA,0,NA,4,NA,4,NA,NA
107,0,NA,0,NA,4,NA,4,NA,NA
108,0,NA,0,NA,4,NA,4,NA,NA
109,0,NA,0,NA,4,NA,4,NA,NA
110,0,NA,0,NA,4,NA,4,NA,NA
111,0,NA,0,NA,4,NA,4,NA,NA
112,0,NA,0,NA,4,NA,4,NA,NA
113,0,NA,0,NA,4,NA,4,NA,NA
114,0,NA,0,NA,4,NA,4,NA,NA
115,0,NA,0,NA,4,NA,4,NA,NA
116,0,NA,0,NA,4,NA,4,NA,NA
117,0,NA,0,NA,4,NA,4,NA,NA
118,0,NA,0,NA,4,NA,4,NA,NA
119,0,NA,0,NA,4,NA,4,NA,NA
120,0,NA,0,NA,4,NA,4,NA,NA
121,0,NA,0,NA,4,NA,4,NA,NA
122,0,NA,0,NA,4,NA,4,NA,NA
123,0,NA,0,NA,4,NA,4,NA,NA
124,0,NA,0,NA,4,NA,4,NA,NA
125,0,NA,0,NA,4,NA,4,NA,NA
126,0,NA,0,NA,4,NA,4,NA,NA
127,0,NA,0,NA,4,NA,4,NA,NA
128,0,NA,0,NA,4,NA,4,NA,NA
129,0,NA,0,NA,4,NA,4,NA,NA
130,0,NA,0,NA,4,NA,4,NA,NA
131,0,NA,0,NA,4,NA,4,NA,NA
132,0,NA,0,NA,4,NA,4,NA,NA
133,0,NA,0,NA,4,NA,4,NA,NA
134,0,NA,0,NA,4,NA,4,NA,NA
135,0,NA,0,NA,4,NA,4,NA,NA
136,0,NA,0,NA,4,NA,4,NA,NA
137,0,NA,0,NA,4,NA,4,NA,NA
138,0,NA,0,NA,4,NA,4,NA,NA
139,0,NA,0,NA,4,NA,4,NA,NA
140,0,NA,0,NA,4,NA,4,NA,NA
141,0,NA,0,NA,4,NA,4,NA,NA
142,0,NA,0,NA,4,NA,4,NA,NA
143,0,NA,0,NA,4,NA,4,NA,NA
144,0,NA,0,NA,4,NA,4,NA,NA
145,0,NA,0,NA,4,NA,4,NA,NA
146,0,NA,0,NA,4,NA,4,NA,NA
147,0,NA,0,NA,4,NA,4,NA,NA
148,0,NA,0,NA,4,NA,4,NA,NA
149,0,NA,0,NA,4,NA,4,NA,NA
150,0,NA,0,NA,4,NA,4,NA,NA
151,0,NA,0,NA,4,NA,4,NA,NA
152,0,NA,0,NA,4,NA,4,NA,NA
153,0,NA,0,NA,4,NA,4,NA,NA
154,0,NA,0,NA,4,NA,4,NA,NA
155,0,NA,0,NA,4,NA,4,NA,NA
156,0,NA,0,NA,4,NA,4,NA,NA
157,0,NA,0,NA,4,NA,4,NA,NA
158,0,NA,0,NA,4,NA,4,NA,NA
159,0,NA,0,NA,4,NA,4,NA,NA
160,0,NA,0,NA,4,NA,4,NA,NA
161,0,NA,0,NA,4,NA,4,NA,NA
162,0,NA,0,NA,4,NA,4,NA,NA
163,0,NA,0,NA,4,NA,4,NA,NA
164,0,NA,0,NA,4,NA,4,NA,NA
165,0,NA,0,NA,4,NA,4,NA,NA
166,0,NA,0,NA,4,NA,4,NA,NA
167,0,NA,0,NA,4,NA,4,NA,NA
168,0,NA,0,NA,4,NA,4,NA,NA
169,0,NA,0,NA,4,NA,4,NA,NA
170,0,NA,0,NA,4,NA,4,NA,NA
171,0,NA,0,NA,4,NA,4,NA,NA
172,0,NA,0,NA,4,NA,4,NA,NA
173,0,NA,0,NA,4,NA,4,NA,NA
174,0,NA,0,NA,4,NA,4,NA,NA
175,0,NA,0,NA,4,NA,4,NA,NA
176,0,NA,0,NA,4,NA,4,NA,NA
177,0,NA,0,NA,4,NA,4,NA,NA
178,0,NA,0,NA,4,NA,4,NA,NA
179,0,NA,0,NA,4,NA,4,NA,NA
180,0,NA,0,NA,4,NA,4,NA,NA
181,0,NA,0,NA,4,NA,4,NA,NA
182,0,NA,0,NA,4,NA,4,NA,NA
183,0,NA,0,NA,4,NA,4,NA,NA
184,0,NA,0,NA,4,NA,4,NA,NA
185,0,NA,0,NA,4,NA,4,NA,NA
186,0,NA,0,NA,4,NA,4,NA,NA
187,0,NA,0,NA,4,NA,4,NA,NA
188,0,NA,0,NA,4,NA,4,NA,NA
189,0,NA,0,NA,4,NA,4,NA,NA
190,0,NA,0,NA,4,NA,4,NA,NA
191,0,NA,0,NA,4,NA,4,NA,NA
192,0,NA,0,NA,4,NA,4,NA,NA
193,0,NA,0,NA,4,NA,4,NA,NA
194,0,NA,0,NA,4,NA,4,NA,NA
195,0,NA,0,NA,4,NA,4,NA,NA
196,0,NA,0,NA,4,NA,4,NA,NA
197,0,NA,0,NA,4,NA,4,NA,NA
198,0,NA,0,NA,4,NA,4,NA,NA
199,0,NA,0,NA,4,NA,4,NA,NA
200,0,NA,0,NA,4,NA,4,NA,NA
201,0,NA,0,NA,4,NA,4,NA,NA
202,0,NA,0,NA,4,NA,4,NA,NA
203,0,NA,0,NA,4,NA,4,NA,NA
204,0,NA,0,NA,4,NA,4,NA,NA
205,0,NA,0,NA,4,NA,4,NA,NA
206,0,NA,0,NA,4,NA,4,NA,NA
207,0,NA,0,NA,4,NA,4,NA,NA
208,0,NA,0,NA,4,NA,4,NA,NA
209,0,NA,0,NA,4,NA,4,NA,NA
210,0,NA,0,NA,4,NA,4,NA,NA
211,0,NA,0,NA,4,NA,4,NA,NA
212,0,NA,0,NA,4,NA,4,NA,NA
213,0,NA,0,NA,4,NA,4,NA,NA
214,0,NA,0,NA,4,NA,4,NA,NA
215,0,NA,0,NA,4,NA,4,NA,NA
216,0,NA,0,NA,4,NA,4,NA,NA
217,3,NA,0,NA,4,NA,4,NA,NA
218,3,NA,0,NA,4,NA,4,NA,NA
219,3,NA,0,NA,4,NA,4,NA,NA
220,3,NA,0,NA,4,NA,4,NA,NA
221,3,NA,0,NA,4,NA,4,NA,NA
222,3,NA,0,NA,4,NA,4,NA,NA
223,5,NA,0,NA,4,NA,4,NA,NA
224,5,NA,0,NA,4,NA,4,NA,NA
225,5,NA,0,NA,4,NA,4,NA,NA
226,5,NA,0,NA,4,NA,4,NA,NA
227,5,NA,0,NA,4,NA,4,NA,NA
228,5,NA,0,NA,4,NA,4,NA,NA
229,5,NA,0,NA,4,NA,4,NA,NA
230,5,NA,0,NA,4,NA,4,NA,NA
231,5,NA,0,NA,4,NA,4,NA,NA
232,5,NA,0,NA,4,NA,4,NA,NA
233,5,NA,0,NA,4,NA,4,NA,NA
234,5,NA,0,NA,4,NA,4,NA,NA
235,5,NA,0,NA,4,NA,4,NA,NA
236,5,NA,0,NA,4,NA,4,NA,NA
237,5,NA,0,NA,4,NA,4,NA,NA
238,8,NA,0,NA,4,NA,4,NA,NA
239,8,NA,0,NA,4,NA,4,NA,NA
240,8,NA,0,NA,4,NA,4,NA,NA
241,8,NA,0,NA,4,NA,4,NA,NA
242,8,NA,0,NA,4,NA,4,NA,NA
243,8,NA,0,NA,4,NA,4,NA,NA
244,8,NA,0,NA,4,NA,4,NA,NA
245,8,NA,0,NA,4,NA,4,NA,NA
246,8,NA,0,NA,4,NA,4,NA,NA
247,8,NA,0,NA,4,NA,4,NA,NA
248,8,NA,0,NA,4,NA,4,NA,NA
249,8,NA,0,NA,4,NA,4,NA,NA
250,8,NA,0,NA,4,NA,4,NA,NA
251,8,NA,0,NA,4,NA,4,NA,NA
252,8,NA,0,NA,4,NA,4,NA,NA
253,8,NA,0,NA,4,NA,4,NA,NA
254,8,NA,0,NA,4,NA,4,NA,NA
255,8,NA,0,NA,4,NA,4,NA,NA
256,8,NA,12,NA,4,NA,4,NA,NA
257,8,NA,12,NA,4,NA,4,NA,NA
258,8,NA,12,NA,4,NA,4,NA,NA
259,8,NA,12,NA,4,NA,4,NA,NA
260,8,NA,12,NA,4,NA,4,NA,NA
261,8,NA,12,NA,4,NA,4,NA,NA
262,8,NA,12,NA,4,NA,4,NA,NA
263,8,NA,12,NA,4,NA,4,NA,NA
264,8,NA,12,NA,4,NA,4,NA,NA
265,8,NA,12,NA,4,NA,4,NA,NA
266,8,NA,12,NA,4,NA,4,NA,NA
267,8,NA,12,NA,4,NA,4,NA,NA
268,8,NA,12,NA,4,NA,4,NA,NA
269,8,NA,12,NA,4,NA,4,NA,NA
270,8,NA,12,NA,4,NA,4,NA,NA
271,8,NA,12,NA,4,NA,4,NA,NA
272,8,NA,12,NA,4,NA,4,NA,NA
273,8,NA,12,NA,4,NA,4,NA,NA
274,8,NA,12,NA,4,NA,4,NA,NA
275,8,NA,12,NA,4,NA,4,NA,NA
276,8,NA,12,NA,4,NA,4,NA,NA
277,8,NA,12,NA,4,NA,4,NA,NA
278,8,NA,12,NA,4,NA,4,NA,NA
279,8,NA,12,NA,4,NA,4,NA,NA
280,8,NA,12,NA,4,NA,4,NA,NA
281,8,NA,12,NA,4,NA,4,NA,NA
282,8,NA,12,NA,4,NA,4,NA,NA
283,8,NA,12,NA,4,NA,4,NA,NA
284,8,NA,12,NA,4,NA,4,NA,NA
285,8,NA,12,NA,4,NA,4,NA,NA
286,8,NA,12,NA,4,NA,4,NA,NA
287,8,NA,12,NA,4,NA,4,NA,NA
288,8,NA,12,NA,4,NA,4,NA,NA
289,8,NA,12,NA,4,NA,4,NA,NA
290,8,NA,12,NA,4,NA,4,NA,NA
291,8,NA,12,NA,4,NA,4,NA,NA
292,8,NA,12,NA,4,NA,4,NA,NA
293,8,NA,12,NA,4,NA,4,NA,NA
294,8,NA,12,NA,4,NA,4,NA,NA
295,8,NA,12,NA,4,NA,4,NA,NA
296,8,NA,12,NA,4,NA,4,NA,NA
297,8,NA,12,NA,4,NA,4,NA,NA
298,8,NA,12,NA,4,NA,4,NA,NA
299,8,NA,12,NA,4,NA,4,NA,NA
300,8,NA,12,NA,4,NA,4,NA,NA
301,8,NA,12,NA,4,NA,4,NA,NA
302,8,NA,12,NA,4,NA,4,NA,NA
303,8,NA,12,NA,4,NA,4,NA,NA
304,8,NA,21,NA,4,NA,4,NA,NA
305,8,NA,21,NA,4,NA,4,NA,NA
306,8,NA,21,NA,4,NA,4,NA,NA
307,8,NA,21,NA,4,NA,4,NA,NA
308,8,NA,21,NA,4,NA,4,NA,NA
309,8,NA,21,NA,4,NA,4,NA,NA
310,8,NA,21,NA,4,NA,4,NA,NA
311,8,NA,21,NA,4,NA,4,NA,NA
312,8,NA,21,NA,4,NA,4,NA,NA
313,8,NA,21,NA,4,NA,4,NA,NA
314,8,NA,21,NA,4,NA,4,NA,NA
315,8,NA,21,NA,4,NA,4,NA,NA
316,8,NA,21,NA,4,NA,4,NA,NA
317,8,NA,21,NA,4,NA,4,NA,NA
318,8,NA,21,NA,4,NA,4,NA,NA
319,8,NA,21,NA,4,NA,4,NA,NA
320,8,NA,21,NA,4,NA,4,NA,NA
321,8,NA,21,NA,4,NA,4,NA,NA
322,8,NA,21,NA,4,NA,4,NA,NA
323,8,NA,21,NA,4,NA,4,NA,NA
324,8,NA,21,NA,4,NA,4,NA,NA
325,8,NA,21,NA,4,NA,4,NA,NA
326,8,NA,21,NA,4,NA,4,NA,NA
327,8,NA,21,NA,4,NA,4,NA,NA
328,8,NA,21,NA,4,NA,4,NA,NA
329,8,NA,21,NA,4,NA,4,NA,NA
330,8,NA,24,NA,4,NA,4,NA,NA
331,8,NA,24,NA,4,NA,4,NA,NA
332,8,NA,24,NA,4,NA,4,NA,NA
333,8,NA,24,NA,4,NA,4,NA,NA
334,8,NA,24,NA,4,NA,4,NA,NA
335,8,NA,24,NA,4,NA,4,NA,NA
336,8,NA,24,NA,4,NA,4,NA,NA
337,8,NA,24,NA,4,NA,4,NA,NA
338,8,NA,24,NA,4,NA,4,NA,NA
339,8,NA,24,NA,4,NA,4,NA,NA
340,8,NA,24,NA,4,NA,4,NA,NA
341,8,NA,24,NA,4,NA,4,NA,NA
342,8,NA,24,NA,4,NA,4,NA,NA
343,8,NA,24,NA,4,NA,4,NA,NA
344,8,NA,24,NA,4,NA,4,NA,NA
345,8,NA,24,NA,4,NA,4,NA,NA
346,8,NA,24,NA,4,NA,4,NA,NA
347,8,NA,24,NA,4,NA,4,NA,NA
348,8,NA,24,NA,4,NA,4,NA,NA
349,8,NA,52,NA,4,NA,4,NA,NA
350,8,NA,52,NA,4,NA,4,NA,NA
351,8,NA,52,NA,4,NA,4,NA,NA
352,8,NA,52,NA,4,NA,4,NA,NA
353,8,NA,52,NA,4,NA,4,NA,NA
354,8,NA,52,NA,4,NA,4,NA,NA
355,8,NA,52,NA,4,NA,4,NA,NA
356,8,NA,52,NA,4,NA,4,NA,NA
357,8,NA,52,NA,4,NA,4,NA,NA
358,8,NA,52,NA,4,NA,4,NA,NA
359,8,NA,52,NA,4,NA,4,NA,NA
360,8,NA,52,NA,4,NA,4,NA,NA
361,8,NA,52,NA,4,NA,4,NA,NA
362,8,NA,52,NA,4,NA,4,NA,NA
363,8,NA,52,NA,4,NA,4,NA,NA
364,8,NA,52,NA,4,NA,4,NA,NA
365,8,NA,52,NA,4,NA,4,NA,NA
366,8,NA,52,NA,4,NA,4,NA,NA
367,8,NA,52,NA,4,NA,4,NA,NA
368,8,NA,52,NA,4,NA,4,NA,NA
369,8,NA,52,NA,4,NA,4,NA,NA
370,8,NA,52,NA,4,NA,4,NA,NA
371,8,NA,-1,NA,4,NA,3,NA,NA
372,8,NA,-1,NA,4,NA,3,NA,NA
373,8,NA,-1,NA,4,NA,3,NA,NA
374,8,NA,-1,NA,4,NA,3,NA,NA
375,8,NA,-1,NA,4,NA,3,NA,NA
376,8,NA,-1,NA,4,NA,3,NA,NA
377,8,NA,-1,NA,4,NA,3,NA,NA
378,8,NA,-1,NA,4,NA,3,NA,NA
379,8,NA,-1,NA,4,NA,3,NA,NA
380,8,NA,-1,NA,4,NA,3,NA,NA
381,8,NA,-1,NA,4,NA,3,NA,NA
382,8,NA,-1,NA,4,NA,3,NA,NA
383,8,NA,-1,NA,4,NA,3,NA,NA
384,8,NA,-1,NA,4,NA,3,NA,NA
385,8,NA,-1,NA,4,NA,3,NA,NA
386,8,NA,-1,NA,4,NA,3,NA,NA
387,8,NA,-1,NA,4,NA,3,NA,NA
388,8,NA,-1,NA,4,NA,3,NA,NA
389,8,NA,-1,NA,4,NA,3,NA,NA
390,8,NA,-1,NA,4,NA,3,NA,NA
391,8,NA,-1,NA,4,NA,3,NA,NA
392,8,NA,-1,NA,4,NA,3,NA,NA
393,8,NA,-1,NA,4,NA,3,NA,NA
394,8,NA,-1,NA,4,NA,3,NA,NA
395,8,NA,-1,NA,4,NA,3,NA,NA
396,8,NA,-1,NA,4,NA,3,NA,NA
397,8,NA,-1,NA,4,NA,3,NA,NA
398,8,NA,-1,NA,4,NA,3,NA,NA
399,8,NA,-1,NA,4,NA,3,NA,NA
400,8,NA,-1,NA,4,NA,3,NA,NA
401,8,NA,-1,NA,4,NA,3,NA,NA
402,8,NA,-1,NA,4,NA,3,NA,NA
403,8,NA,-1,NA,4,NA,3,NA,NA
404,8,NA,-1,NA,4,NA,3,NA,NA
405,8,NA,-1,NA,4,NA,3,NA,NA
406,8,NA,-1,NA,4,NA,3,NA,NA
407,8,NA,0,NA,4,NA,3,NA,NA
408,8,NA,0,NA,4,NA,3,NA,NA
409,8,NA,0,NA,4,NA,3,NA,NA
410,8,NA,0,NA,4,NA,3,NA,NA
411,8,NA,0,NA,4,NA,3,NA,NA
412,8,NA,0,NA,4,NA,3,NA,NA
413,8,NA,0,NA,4,NA,3,NA,NA
414,8,NA,0,NA,4,NA,3,NA,NA
415,8,NA,0,NA,4,NA,3,NA,NA
416,8,NA,0,NA,4,NA,3,NA,NA
417,8,NA,0,NA,4,NA,3,NA,NA
418,8,NA,0,NA,4,NA,3,NA,NA
419,8,NA,0,NA,4,NA,3,NA,NA
420,8,NA,0,NA,4,NA,3,NA,NA
421,8,NA,0,NA,4,NA,3,NA,NA
422,8,NA,0,NA,4,NA,3,NA,NA
423,8,NA,0,NA,4,NA,3,NA,NA
424,8,NA,0,NA,4,NA,3,NA,NA
425,8,NA,0,NA,4,NA,3,NA,NA
426,8,NA,0,NA,4,NA,3,NA,NA
427,8,NA,0,NA,4,NA,3,NA,NA
428,8,NA,0,NA,4,NA,3,NA,NA
429,8,NA,0,NA,4,NA,3,NA,NA
430,8,NA,0,NA,4,NA,3,NA,NA
431,8,NA,0,NA,4,NA,3,NA,NA
432,8,NA,0,NA,4,NA,3,NA,NA
433,8,NA,0,NA,4,NA,3,NA,NA
434,8,NA,0,NA,4,NA,3,NA,NA
435,8,NA,0,NA,4,NA,3,NA,NA
436,8,NA,0,NA,4,NA,3,NA,NA
437,8,NA,0,NA,4,NA,3,NA,NA
438,8,NA,0,NA,4,NA,3,NA,NA
439,8,NA,0,NA,4,NA,3,NA,NA
440,8,NA,0,NA,4,NA,3,NA,NA
441,8,NA,0,NA,4,NA,3,NA,NA
442,8,NA,0,NA,4,NA,3,NA,NA
443,21,NA,0,NA,4,NA,3,NA,NA
444,21,NA,0,NA,4,NA,3,NA,NA
445,21,NA,0,NA,4,NA,3,NA,NA
446,21,NA,0,NA,4,NA,3,NA,NA
447,21,NA,0,NA,4,NA,3,NA,NA
448,21,NA,0,NA,4,NA,3,NA,NA
449,21,NA,0,NA,4,NA,3,NA,NA
450,21,NA,0,NA,4,NA,3,NA,NA
451,21,NA,0,NA,4,NA,3,NA,NA
452,21,NA,0,NA,4,NA,3,NA,NA
453,21,NA,0,NA,4,NA,3,NA,NA
454,21,NA,0,NA,4,NA,3,NA,NA
455,21,NA,0,NA,4,NA,3,NA,NA
456,21,NA,0,NA,4,NA,3,NA,NA
457,21,NA,0,NA,4,NA,3,NA,NA
458,21,NA,0,NA,4,NA,3,NA,NA
459,21,NA,0,NA,4,NA,3,NA,NA
460,36,NA,0,NA,4,NA,3,NA,NA
461,36,NA,0,NA,4,NA,3,NA,NA
462,36,NA,0,NA,4,NA,3,NA,NA
463,36,NA,0,NA,4,NA,3,NA,NA
464,36,NA,0,NA,4,NA,3,NA,NA
465,36,NA,0,NA,4,NA,3,NA,NA
466,36,NA,0,NA,4,NA,3,NA,NA
467,36,NA,0,NA,4,NA,3,NA,NA
468,36,NA,0,NA,4,NA,3,NA,NA
469,36,NA,0,NA,4,NA,3,NA,NA
470,36,NA,0,NA,4,NA,3,NA,NA
471,36,NA,0,NA,4,NA,3,NA,NA
472,36,NA,0,NA,4,NA,3,NA,NA
473,36,NA,0,NA,4,NA,3,NA,NA
474,36,NA,0,NA,4,NA,3,NA,NA
475,36,NA,0,NA,4,NA,3,NA,NA
476,36,NA,0,NA,4,NA,3,NA,NA
477,36,NA,0,NA,4,NA,3,NA,NA
478,36,NA,0,NA,4,NA,3,NA,NA
479,36,NA,0,NA,4,NA,3,NA,NA
480,36,NA,0,NA,4,NA,3,NA,NA
481,36,NA,0,NA,4,NA,3,NA,NA
482,36,NA,0,NA,4,NA,3,NA,NA
483,36,NA,0,NA,4,NA,3,NA,NA
484,36,NA,0,NA,4,NA,3,NA,NA
485,36,NA,0,NA,4,NA,3,NA,NA
486,36,NA,0,NA,4,NA,3,NA,NA
487,36,NA,0,NA,4,NA,3,NA,NA
488,36,NA,0,NA,4,NA,3,NA,NA
489,36,NA,0,NA,4,NA,3,NA,NA
490,36,NA,0,NA,4,NA,3,NA,NA
491,36,NA,0,NA,4,NA,3,NA,NA
492,36,NA,0,NA,4,NA,3,NA,NA
493,36,NA,0,NA,4,NA,3,NA,NA
494,36,NA,0,NA,4,NA,3,NA,NA
495,36,NA,0,NA,4,NA,3,NA,NA
496,36,NA,0,NA,4,NA,3,NA,NA
497,49,NA,0,NA,4,NA,3,NA,NA
498,49,NA,0,NA,4,NA,3,NA,NA
499,49,NA,0,NA,4,NA,3,NA,NA
500,49,NA,0,NA,4,NA,3,NA,NA
501,49,NA,0,NA,4,NA,3,NA,NA
502,49,NA,0,NA,4,NA,3,NA,NA
503,49,NA,0,NA,4,NA,3,NA,NA
504,49,NA,0,NA,4,NA,3,NA,NA
505,49,NA,0,NA,4,NA,3,NA,NA
506,49,NA,0,NA,4,NA,3,NA,NA
507,49,NA,0,NA,4,NA,3,NA,NA
508,49,NA,0,NA,4,NA,3,NA,NA
509,49,NA,0,NA,4,NA,3,NA,NA
510,49,NA,0,NA,4,NA,3,NA,NA
511,49,NA,0,NA,4,NA,3,NA,NA
512,49,NA,0,NA,4,NA,3,NA,NA
513,49,NA,0,NA,4,NA,3,NA,NA
514,49,NA,0,NA,4,NA,3,NA,NA
515,49,NA,0,NA,4,NA,3,NA,NA
516,49,NA,0,NA,4,NA,3,NA,NA
517,49,NA,0,NA,4,NA,3,NA,NA
518,49,NA,0,NA,4,NA,3,NA,NA
519,49,NA,0,NA,4,NA,3,NA,NA
520,49,NA,0,NA,4,NA,3,NA,NA
521,49,NA,0,NA,4,NA,3,NA,NA
522,49,NA,0,NA,4,NA,3,NA,NA
523,49,NA,0,NA,4,NA,3,NA,NA
524,49,NA,0,NA,4,NA,3,NA,NA
525,49,NA,0,NA,4,NA,3,NA,NA
526,49,NA,0,NA,4,NA,3,NA,NA
527,49,NA,0,NA,4,NA,3,NA,NA
528,49,NA,0,NA,4,NA,3,NA,NA
529,49,NA,0,NA,4,NA,3,NA,NA
530,49,NA,0,NA,4,NA,3,NA,NA
531,49,NA,0,NA,4,NA,3,NA,NA
532,49,NA,0,NA,4,NA,3,NA,NA
533,49,NA,0,NA,4,NA,3,NA,NA
534,49,NA,0,NA,4,NA,3,NA,NA
535,49,NA,0,NA,4,NA,3,NA,NA
536,49,NA,0,NA,4,NA,3,NA,NA
537,49,NA,0,NA,4,NA,3,NA,NA
538,49,NA,0,NA,4,NA,3,NA,NA
539,49,NA,0,NA,4,NA,3,NA,NA
540,49,NA,0,NA,4,NA,3,NA,NA
541,49,NA,0,NA,4,NA,3,NA,NA
