Tournament,LeftPlayerName,RightPlayerName,Player1Char,Player2Char,Player3Char,Player4Char,Level,Winner,GameNumber,GameType(Optional)
genesis 5,hbox,plup,JigglyPuff_Green,NA,Fox_Green,NA,Pokemon Stadium,P3:Fox_Green,2,GF2
Frame,P1Dmg,P2Dmg,P3Dmg,P4Dmg,P1Stocks,P2Stocks,P3Stocks,P4Stocks,Time
101,3,NA,0,NA,4,NA,4,NA,NA
102,3,NA,0,NA,4,NA,4,NA,NA
103,3,NA,0,NA,4,NA,4,NA,NA
104,3,NA,0,NA,4,NA,4,NA,NA
105,3,NA,0,NA,4,NA,4,NA,NA
106,3,NA,0,NA,4,NA,4,NA,NA
107,3,NA,0,NA,4,NA,4,NA,NA
108,3,NA,0,NA,4,NA,4,NA,NA
109,3,NA,0,NA,4,NA,4,NA,NA
110,3,NA,0,NA,4,NA,4,NA,NA
111,3,NA,0,NA,4,NA,4,NA,NA
112,3,NA,0,NA,4,NA,4,NA,NA
113,3,NA,12,NA,4,NA,4,NA,NA
114,3,NA,12,NA,4,NA,4,NA,NA
115,3,NA,12,NA,4,NA,4,NA,NA
116,3,NA,12,NA,4,NA,4,NA,NA
117,3,NA,12,NA,4,NA,4,NA,NA
118,3,NA,12,NA,4,NA,4,NA,NA
119,3,NA,12,NA,4,NA,4,NA,NA
120,3,NA,12,NA,4,NA,4,NA,NA
121,3,NA,12,NA,4,NA,4,NA,NA
122,3,NA,12,NA,4,NA,4,NA,NA
123,3,NA,12,NA,4,NA,4,NA,NA
124,3,NA,12,NA,4,NA,4,NA,NA
125,3,NA,12,NA,4,NA,4,NA,NA
126,3,NA,12,NA,4,NA,4,NA,NA
127,3,NA,12,NA,4,NA,4,NA,NA
128,3,NA,12,NA,4,NA,4,NA,NA
129,3,NA,12,NA,4,NA,4,NA,NA
130,3,NA,12,NA,4,NA,4,NA,NA
131,3,NA,12,NA,4,NA,4,NA,NA
132,3,NA,12,NA,4,NA,4,NA,NA
133,3,NA,12,NA,4,NA,4,NA,NA
134,7,NA,12,NA,4,NA,4,NA,NA
135,7,NA,12,NA,4,NA,4,NA,NA
136,7,NA,12,NA,4,NA,4,NA,NA
137,7,NA,12,NA,4,NA,4,NA,NA
138,7,NA,12,NA,4,NA,4,NA,NA
139,7,NA,12,NA,4,NA,4,NA,NA
140,7,NA,12,NA,4,NA,4,NA,NA
141,7,NA,12,NA,4,NA,4,NA,NA
142,7,NA,12,NA,4,NA,4,NA,NA
143,7,NA,12,NA,4,NA,4,NA,NA
144,7,NA,12,NA,4,NA,4,NA,NA
145,7,NA,12,NA,4,NA,4,NA,NA
146,7,NA,12,NA,4,NA,4,NA,NA
147,7,NA,12,NA,4,NA,4,NA,NA
148,7,NA,12,NA,4,NA,4,NA,NA
149,7,NA,12,NA,4,NA,4,NA,NA
150,7,NA,12,NA,4,NA,4,NA,NA
151,7,NA,12,NA,4,NA,4,NA,NA
152,7,NA,12,NA,4,NA,4,NA,NA
153,7,NA,12,NA,4,NA,4,NA,NA
154,7,NA,12,NA,4,NA,4,NA,NA
155,7,NA,12,NA,4,NA,4,NA,NA
156,7,NA,12,NA,4,NA,4,NA,NA
157,7,NA,12,NA,4,NA,4,NA,NA
158,7,NA,12,NA,4,NA,4,NA,NA
159,7,NA,12,NA,4,NA,4,NA,NA
160,7,NA,12,NA,4,NA,4,NA,NA
161,7,NA,12,NA,4,NA,4,NA,NA
162,7,NA,12,NA,4,NA,4,NA,NA
163,7,NA,12,NA,4,NA,4,NA,NA
164,7,NA,12,NA,4,NA,4,NA,NA
165,7,NA,12,NA,4,NA,4,NA,NA
166,7,NA,12,NA,4,NA,4,NA,NA
167,7,NA,12,NA,4,NA,4,NA,NA
168,7,NA,12,NA,4,NA,4,NA,NA
169,7,NA,12,NA,4,NA,4,NA,NA
170,7,NA,12,NA,4,NA,4,NA,NA
171,7,NA,12,NA,4,NA,4,NA,NA
172,7,NA,12,NA,4,NA,4,NA,NA
173,7,NA,12,NA,4,NA,4,NA,NA
174,7,NA,12,NA,4,NA,4,NA,NA
175,7,NA,12,NA,4,NA,4,NA,NA
176,7,NA,12,NA,4,NA,4,NA,NA
177,7,NA,12,NA,4,NA,4,NA,NA
178,7,NA,12,NA,4,NA,4,NA,NA
179,7,NA,12,NA,4,NA,4,NA,NA
180,7,NA,12,NA,4,NA,4,NA,NA
181,7,NA,12,NA,4,NA,4,NA,NA
182,7,NA,12,NA,4,NA,4,NA,NA
183,7,NA,12,NA,4,NA,4,NA,NA
184,7,NA,12,NA,4,NA,4,NA,NA
185,7,NA,12,NA,4,NA,4,NA,NA
186,7,NA,12,NA,4,NA,4,NA,NA
187,7,NA,12,NA,4,NA,4,NA,NA
188,7,NA,12,NA,4,NA,4,NA,NA
189,7,NA,12,NA,4,NA,4,NA,NA
190,7,NA,12,NA,4,NA,4,NA,NA
191,7,NA,12,NA,4,NA,4,NA,NA
192,7,NA,12,NA,4,NA,4,NA,NA
193,7,NA,12,NA,4,NA,4,NA,NA
194,7,NA,12,NA,4,NA,4,NA,NA
195,7,NA,12,NA,4,NA,4,NA,NA
196,7,NA,12,NA,4,NA,4,NA,NA
197,7,NA,12,NA,4,NA,4,NA,NA
198,7,NA,12,NA,4,NA,4,NA,NA
199,7,NA,12,NA,4,NA,4,NA,NA
200,7,NA,12,NA,4,NA,4,NA,NA
201,7,NA,12,NA,4,NA,4,NA,NA
202,9,NA,12,NA,4,NA,4,NA,NA
203,9,NA,12,NA,4,NA,4,NA,NA
204,9,NA,12,NA,4,NA,4,NA,NA
205,9,NA,12,NA,4,NA,4,NA,NA
206,9,NA,12,NA,4,NA,4,NA,NA
207,9,NA,12,NA,4,NA,4,NA,NA
208,9,NA,12,NA,4,NA,4,NA,NA
209,9,NA,12,NA,4,NA,4,NA,NA
210,9,NA,12,NA,4,NA,4,NA,NA
211,9,NA,12,NA,4,NA,4,NA,NA
212,9,NA,12,NA,4,NA,4,NA,NA
213,9,NA,12,NA,4,NA,4,NA,NA
214,9,NA,12,NA,4,NA,4,NA,NA
215,9,NA,12,NA,4,NA,4,NA,NA
216,9,NA,12,NA,4,NA,4,NA,NA
217,9,NA,12,NA,4,NA,4,NA,NA
218,9,NA,12,NA,4,NA,4,NA,NA
219,9,NA,12,NA,4,NA,4,NA,NA
220,9,NA,12,NA,4,NA,4,NA,NA
221,9,NA,12,NA,4,NA,4,NA,NA
222,9,NA,12,NA,4,NA,4,NA,NA
223,9,NA,12,NA,4,NA,4,NA,NA
224,9,NA,12,NA,4,NA,4,NA,NA
225,9,NA,12,NA,4,NA,4,NA,NA
226,9,NA,12,NA,4,NA,4,NA,NA
227,9,NA,12,NA,4,NA,4,NA,NA
228,9,NA,12,NA,4,NA,4,NA,NA
229,9,NA,12,NA,4,NA,4,NA,NA
230,9,NA,12,NA,4,NA,4,NA,NA
231,9,NA,12,NA,4,NA,4,NA,NA
232,9,NA,12,NA,4,NA,4,NA,NA
233,9,NA,12,NA,4,NA,4,NA,NA
234,9,NA,12,NA,4,NA,4,NA,NA
235,9,NA,12,NA,4,NA,4,NA,NA
236,9,NA,12,NA,4,NA,4,NA,NA
237,9,NA,12,NA,4,NA,4,NA,NA
238,9,NA,12,NA,4,NA,4,NA,NA
239,9,NA,12,NA,4,NA,4,NA,NA
240,9,NA,12,NA,4,NA,4,NA,NA
241,9,NA,12,NA,4,NA,4,NA,NA
242,9,NA,12,NA,4,NA,4,NA,NA
243,9,NA,12,NA,4,NA,4,NA,NA
244,9,NA,12,NA,4,NA,4,NA,NA
245,9,NA,12,NA,4,NA,4,NA,NA
246,9,NA,12,NA,4,NA,4,NA,NA
247,9,NA,12,NA,4,NA,4,NA,NA
248,9,NA,12,NA,4,NA,4,NA,NA
249,9,NA,12,NA,4,NA,4,NA,NA
250,9,NA,12,NA,4,NA,4,NA,NA
251,9,NA,12,NA,4,NA,4,NA,NA
252,9,NA,12,NA,4,NA,4,NA,NA
253,9,NA,12,NA,4,NA,4,NA,NA
254,9,NA,12,NA,4,NA,4,NA,NA
255,9,NA,12,NA,4,NA,4,NA,NA
256,9,NA,12,NA,4,NA,4,NA,NA
257,9,NA,12,NA,4,NA,4,NA,NA
258,9,NA,12,NA,4,NA,4,NA,NA
259,9,NA,12,NA,4,NA,4,NA,NA
260,9,NA,12,NA,4,NA,4,NA,NA
261,9,NA,12,NA,4,NA,4,NA,NA
262,9,NA,12,NA,4,NA,4,NA,NA
263,9,NA,12,NA,4,NA,4,NA,NA
264,9,NA,12,NA,4,NA,4,NA,NA
265,9,NA,12,NA,4,NA,4,NA,NA
266,9,NA,12,NA,4,NA,4,NA,NA
267,9,NA,12,NA,4,NA,4,NA,NA
268,9,NA,12,NA,4,NA,4,NA,NA
269,9,NA,12,NA,4,NA,4,NA,NA
270,9,NA,12,NA,4,NA,4,NA,NA
271,9,NA,19,NA,4,NA,4,NA,NA
272,9,NA,19,NA,4,NA,4,NA,NA
273,9,NA,19,NA,4,NA,4,NA,NA
274,9,NA,19,NA,4,NA,4,NA,NA
275,9,NA,19,NA,4,NA,4,NA,NA
276,9,NA,19,NA,4,NA,4,NA,NA
277,9,NA,19,NA,4,NA,4,NA,NA
278,9,NA,19,NA,4,NA,4,NA,NA
279,9,NA,19,NA,4,NA,4,NA,NA
280,9,NA,19,NA,4,NA,4,NA,NA
281,9,NA,19,NA,4,NA,4,NA,NA
282,9,NA,19,NA,4,NA,4,NA,NA
283,9,NA,19,NA,4,NA,4,NA,NA
284,9,NA,19,NA,4,NA,4,NA,NA
285,9,NA,19,NA,4,NA,4,NA,NA
286,9,NA,19,NA,4,NA,4,NA,NA
287,21,NA,19,NA,4,NA,4,NA,NA
288,21,NA,19,NA,4,NA,4,NA,NA
289,21,NA,19,NA,4,NA,4,NA,NA
290,21,NA,19,NA,4,NA,4,NA,NA
291,21,NA,19,NA,4,NA,4,NA,NA
292,21,NA,19,NA,4,NA,4,NA,NA
293,21,NA,19,NA,4,NA,4,NA,NA
294,21,NA,19,NA,4,NA,4,NA,NA
295,21,NA,19,NA,4,NA,4,NA,NA
296,21,NA,19,NA,4,NA,4,NA,NA
297,21,NA,19,NA,4,NA,4,NA,NA
298,21,NA,19,NA,4,NA,4,NA,NA
299,21,NA,19,NA,4,NA,4,NA,NA
300,21,NA,19,NA,4,NA,4,NA,NA
301,21,NA,19,NA,4,NA,4,NA,NA
302,36,NA,19,NA,4,NA,4,NA,NA
303,36,NA,19,NA,4,NA,4,NA,NA
304,36,NA,19,NA,4,NA,4,NA,NA
305,36,NA,19,NA,4,NA,4,NA,NA
306,36,NA,19,NA,4,NA,4,NA,NA
307,36,NA,19,NA,4,NA,4,NA,NA
308,36,NA,19,NA,4,NA,4,NA,NA
309,36,NA,19,NA,4,NA,4,NA,NA
310,36,NA,19,NA,4,NA,4,NA,NA
311,36,NA,19,NA,4,NA,4,NA,NA
312,36,NA,19,NA,4,NA,4,NA,NA
313,36,NA,19,NA,4,NA,4,NA,NA
314,36,NA,19,NA,4,NA,4,NA,NA
315,36,NA,19,NA,4,NA,4,NA,NA
316,36,NA,19,NA,4,NA,4,NA,NA
317,36,NA,19,NA,4,NA,4,NA,NA
318,36,NA,19,NA,4,NA,4,NA,NA
319,36,NA,19,NA,4,NA,4,NA,NA
320,36,NA,19,NA,4,NA,4,NA,NA
321,36,NA,19,NA,4,NA,4,NA,NA
322,36,NA,19,NA,4,NA,4,NA,NA
323,36,NA,19,NA,4,NA,4,NA,NA
324,36,NA,19,NA,4,NA,4,NA,NA
325,36,NA,19,NA,4,NA,4,NA,NA
326,36,NA,19,NA,4,NA,4,NA,NA
327,36,NA,19,NA,4,NA,4,NA,NA
328,36,NA,19,NA,4,NA,4,NA,NA
329,36,NA,19,NA,4,NA,4,NA,NA
330,36,NA,19,NA,4,NA,4,NA,NA
331,36,NA,19,NA,4,NA,4,NA,NA
332,36,NA,19,NA,4,NA,4,NA,NA
333,41,NA,19,NA,4,NA,4,NA,NA
334,41,NA,19,NA,4,NA,4,NA,NA
335,41,NA,19,NA,4,NA,4,NA,NA
336,41,NA,19,NA,4,NA,4,NA,NA
337,41,NA,19,NA,4,NA,4,NA,NA
338,41,NA,19,NA,4,NA,4,NA,NA
339,41,NA,19,NA,4,NA,4,NA,NA
340,41,NA,19,NA,4,NA,4,NA,NA
341,41,NA,19,NA,4,NA,4,NA,NA
342,41,NA,19,NA,4,NA,4,NA,NA
343,41,NA,19,NA,4,NA,4,NA,NA
344,41,NA,19,NA,4,NA,4,NA,NA
345,41,NA,19,NA,4,NA,4,NA,NA
346,41,NA,19,NA,4,NA,4,NA,NA
347,41,NA,19,NA,4,NA,4,NA,NA
348,41,NA,19,NA,4,NA,4,NA,NA
349,41,NA,19,NA,4,NA,4,NA,NA
350,41,NA,19,NA,4,NA,4,NA,NA
351,41,NA,19,NA,4,NA,4,NA,NA
352,41,NA,19,NA,4,NA,4,NA,NA
353,41,NA,19,NA,4,NA,4,NA,NA
354,41,NA,19,NA,4,NA,4,NA,NA
355,41,NA,19,NA,4,NA,4,NA,NA
356,41,NA,19,NA,4,NA,4,NA,NA
357,41,NA,19,NA,4,NA,4,NA,NA
358,41,NA,19,NA,4,NA,4,NA,NA
359,41,NA,19,NA,4,NA,4,NA,NA
360,41,NA,19,NA,4,NA,4,NA,NA
361,41,NA,19,NA,4,NA,4,NA,NA
362,41,NA,19,NA,4,NA,4,NA,NA
363,41,NA,19,NA,4,NA,4,NA,NA
364,41,NA,19,NA,4,NA,4,NA,NA
365,41,NA,19,NA,4,NA,4,NA,NA
366,41,NA,19,NA,4,NA,4,NA,NA
367,41,NA,19,NA,4,NA,4,NA,NA
368,41,NA,19,NA,4,NA,4,NA,NA
369,41,NA,19,NA,4,NA,4,NA,NA
370,41,NA,19,NA,4,NA,4,NA,NA
371,41,NA,19,NA,4,NA,4,NA,NA
372,41,NA,19,NA,4,NA,4,NA,NA
373,41,NA,19,NA,4,NA,4,NA,NA
374,41,NA,19,NA,4,NA,4,NA,NA
375,41,NA,19,NA,4,NA,4,NA,NA
376,41,NA,19,NA,4,NA,4,NA,NA
377,41,NA,19,NA,4,NA,4,NA,NA
378,41,NA,19,NA,4,NA,4,NA,NA
379,41,NA,19,NA,4,NA,4,NA,NA
380,41,NA,19,NA,4,NA,4,NA,NA
381,41,NA,19,NA,4,NA,4,NA,NA
382,41,NA,19,NA,4,NA,4,NA,NA
383,41,NA,19,NA,4,NA,4,NA,NA
384,41,NA,19,NA,4,NA,4,NA,NA
385,41,NA,19,NA,4,NA,4,NA,NA
386,41,NA,19,NA,4,NA,4,NA,NA
387,41,NA,19,NA,4,NA,4,NA,NA
388,41,NA,19,NA,4,NA,4,NA,NA
389,41,NA,19,NA,4,NA,4,NA,NA
390,41,NA,19,NA,4,NA,4,NA,NA
391,41,NA,19,NA,4,NA,4,NA,NA
392,41,NA,19,NA,4,NA,4,NA,NA
393,41,NA,19,NA,4,NA,4,NA,NA
394,41,NA,19,NA,4,NA,4,NA,NA
395,41,NA,19,NA,4,NA,4,NA,NA
396,41,NA,19,NA,4,NA,4,NA,NA
397,41,NA,19,NA,4,NA,4,NA,NA
398,41,NA,19,NA,4,NA,4,NA,NA
399,41,NA,19,NA,4,NA,4,NA,NA
400,41,NA,19,NA,4,NA,4,NA,NA
401,41,NA,19,NA,4,NA,4,NA,NA
402,41,NA,19,NA,4,NA,4,NA,NA
403,41,NA,19,NA,4,NA,4,NA,NA
404,41,NA,19,NA,4,NA,4,NA,NA
405,41,NA,19,NA,4,NA,4,NA,NA
406,41,NA,19,NA,4,NA,4,NA,NA
407,41,NA,19,NA,4,NA,4,NA,NA
408,41,NA,21,NA,4,NA,4,NA,NA
409,41,NA,21,NA,4,NA,4,NA,NA
410,41,NA,21,NA,4,NA,4,NA,NA
411,41,NA,21,NA,4,NA,4,NA,NA
412,41,NA,21,NA,4,NA,4,NA,NA
413,41,NA,21,NA,4,NA,4,NA,NA
414,41,NA,21,NA,4,NA,4,NA,NA
415,41,NA,21,NA,4,NA,4,NA,NA
416,41,NA,21,NA,4,NA,4,NA,NA
417,41,NA,21,NA,4,NA,4,NA,NA
418,41,NA,21,NA,4,NA,4,NA,NA
419,41,NA,21,NA,4,NA,4,NA,NA
420,41,NA,21,NA,4,NA,4,NA,NA
421,41,NA,21,NA,4,NA,4,NA,NA
422,41,NA,21,NA,4,NA,4,NA,NA
423,41,NA,21,NA,4,NA,4,NA,NA
424,41,NA,21,NA,4,NA,4,NA,NA
425,41,NA,21,NA,4,NA,4,NA,NA
426,41,NA,21,NA,4,NA,4,NA,NA
427,41,NA,21,NA,4,NA,4,NA,NA
428,41,NA,21,NA,4,NA,4,NA,NA
429,41,NA,21,NA,4,NA,4,NA,NA
430,41,NA,21,NA,4,NA,4,NA,NA
431,41,NA,21,NA,4,NA,4,NA,NA
432,41,NA,21,NA,4,NA,4,NA,NA
433,41,NA,21,NA,4,NA,4,NA,NA
434,41,NA,21,NA,4,NA,4,NA,NA
435,41,NA,21,NA,4,NA,4,NA,NA
436,41,NA,21,NA,4,NA,4,NA,NA
437,41,NA,21,NA,4,NA,4,NA,NA
438,41,NA,21,NA,4,NA,4,NA,NA
439,41,NA,21,NA,4,NA,4,NA,NA
440,41,NA,21,NA,4,NA,4,NA,NA
441,41,NA,21,NA,4,NA,4,NA,NA
442,41,NA,21,NA,4,NA,4,NA,NA
443,41,NA,21,NA,4,NA,4,NA,NA
444,41,NA,21,NA,4,NA,4,NA,NA
445,41,NA,21,NA,4,NA,4,NA,NA
446,41,NA,21,NA,4,NA,4,NA,NA
447,41,NA,21,NA,4,NA,4,NA,NA
448,41,NA,21,NA,4,NA,4,NA,NA
449,41,NA,21,NA,4,NA,4,NA,NA
450,41,NA,21,NA,4,NA,4,NA,NA
451,41,NA,21,NA,4,NA,4,NA,NA
452,41,NA,21,NA,4,NA,4,NA,NA
453,41,NA,21,NA,4,NA,4,NA,NA
454,41,NA,21,NA,4,NA,4,NA,NA
455,41,NA,21,NA,4,NA,4,NA,NA
456,41,NA,21,NA,4,NA,4,NA,NA
457,41,NA,21,NA,4,NA,4,NA,NA
458,41,NA,21,NA,4,NA,4,NA,NA
459,41,NA,21,NA,4,NA,4,NA,NA
460,41,NA,21,NA,4,NA,4,NA,NA
461,41,NA,21,NA,4,NA,4,NA,NA
462,41,NA,21,NA,4,NA,4,NA,NA
463,41,NA,21,NA,4,NA,4,NA,NA
464,41,NA,21,NA,4,NA,4,NA,NA
465,41,NA,21,NA,4,NA,4,NA,NA
466,41,NA,21,NA,4,NA,4,NA,NA
467,41,NA,21,NA,4,NA,4,NA,NA
468,41,NA,21,NA,4,NA,4,NA,NA
469,41,NA,21,NA,4,NA,4,NA,NA
470,41,NA,21,NA,4,NA,4,NA,NA
471,41,NA,21,NA,4,NA,4,NA,NA
472,41,NA,21,NA,4,NA,4,NA,NA
473,41,NA,21,NA,4,NA,4,NA,NA
474,41,NA,21,NA,4,NA,4,NA,NA
475,41,NA,21,NA,4,NA,4,NA,NA
476,41,NA,21,NA,4,NA,4,NA,NA
477,41,NA,21,NA,4,NA,4,NA,NA
478,41,NA,21,NA,4,NA,4,NA,NA
479,41,NA,21,NA,4,NA,4,NA,NA
480,41,NA,21,NA,4,NA,4,NA,NA
481,41,NA,21,NA,4,NA,4,NA,NA
482,41,NA,21,NA,4,NA,4,NA,NA
483,41,NA,21,NA,4,NA,4,NA,NA
484,41,NA,21,NA,4,NA,4,NA,NA
485,41,NA,21,NA,4,NA,4,NA,NA
486,41,NA,21,NA,4,NA,4,NA,NA
487,41,NA,21,NA,4,NA,4,NA,NA
488,41,NA,21,NA,4,NA,4,NA,NA
489,41,NA,21,NA,4,NA,4,NA,NA
490,41,NA,21,NA,4,NA,4,NA,NA
491,41,NA,21,NA,4,NA,4,NA,NA
492,41,NA,21,NA,4,NA,4,NA,NA
493,41,NA,21,NA,4,NA,4,NA,NA
494,41,NA,21,NA,4,NA,4,NA,NA
495,41,NA,33,NA,4,NA,4,NA,NA
496,41,NA,33,NA,4,NA,4,NA,NA
497,41,NA,33,NA,4,NA,4,NA,NA
498,41,NA,33,NA,4,NA,4,NA,NA
499,41,NA,33,NA,4,NA,4,NA,NA
500,41,NA,33,NA,4,NA,4,NA,NA
501,41,NA,33,NA,4,NA,4,NA,NA
502,41,NA,33,NA,4,NA,4,NA,NA
503,41,NA,33,NA,4,NA,4,NA,NA
504,41,NA,33,NA,4,NA,4,NA,NA
505,41,NA,33,NA,4,NA,4,NA,NA
506,41,NA,33,NA,4,NA,4,NA,NA
507,41,NA,33,NA,4,NA,4,NA,NA
508,41,NA,33,NA,4,NA,4,NA,NA
509,41,NA,33,NA,4,NA,4,NA,NA
510,41,NA,33,NA,4,NA,4,NA,NA
511,41,NA,33,NA,4,NA,4,NA,NA
512,41,NA,33,NA,4,NA,4,NA,NA
513,41,NA,33,NA,4,NA,4,NA,NA
514,41,NA,33,NA,4,NA,4,NA,NA
515,41,NA,33,NA,4,NA,4,NA,NA
516,41,NA,33,NA,4,NA,4,NA,NA
517,41,NA,43,NA,4,NA,4,NA,NA
518,41,NA,43,NA,4,NA,4,NA,NA
519,41,NA,43,NA,4,NA,4,NA,NA
520,41,NA,43,NA,4,NA,4,NA,NA
521,41,NA,43,NA,4,NA,4,NA,NA
522,41,NA,43,NA,4,NA,4,NA,NA
523,41,NA,43,NA,4,NA,4,NA,NA
524,41,NA,43,NA,4,NA,4,NA,NA
525,41,NA,43,NA,4,NA,4,NA,NA
526,41,NA,43,NA,4,NA,4,NA,NA
527,41,NA,43,NA,4,NA,4,NA,NA
528,41,NA,43,NA,4,NA,4,NA,NA
529,41,NA,43,NA,4,NA,4,NA,NA
530,41,NA,43,NA,4,NA,4,NA,NA
531,41,NA,43,NA,4,NA,4,NA,NA
532,41,NA,43,NA,4,NA,4,NA,NA
533,41,NA,43,NA,4,NA,4,NA,NA
534,41,NA,43,NA,4,NA,4,NA,NA
535,41,NA,43,NA,4,NA,4,NA,NA
536,41,NA,43,NA,4,NA,4,NA,NA
537,41,NA,43,NA,4,NA,4,NA,NA
538,41,NA,43,NA,4,NA,4,NA,NA
539,41,NA,52,NA,4,NA,4,NA,NA
540,41,NA,52,NA,4,NA,4,NA,NA
541,41,NA,52,NA,4,NA,4,NA,NA
542,41,NA,52,NA,4,NA,4,NA,NA
543,41,NA,52,NA,4,NA,4,NA,NA
