Tournament,LeftPlayerName,RightPlayerName,Player1Char,Player2Char,Player3Char,Player4Char,Level,Winner,GameNumber
genesis 5,armada,lucky,Peach_Original,Fox_Red,NA,NA,Pokemon Stadium,P1:Peach_Original,2
Frame,P1Dmg,P2Dmg,P3Dmg,P4Dmg,P1Stocks,P2Stocks,P3Stocks,P4Stocks,Time
0,0,0,NA,NA,4,4,NA,NA,NA
1,0,0,NA,NA,4,4,NA,NA,NA
2,0,0,NA,NA,4,4,NA,NA,NA
3,0,0,NA,NA,4,4,NA,NA,NA
4,0,0,NA,NA,4,4,NA,NA,NA
5,0,0,NA,NA,4,4,NA,NA,NA
6,0,0,NA,NA,4,4,NA,NA,NA
7,0,0,NA,NA,4,4,NA,NA,NA
8,0,0,NA,NA,4,4,NA,NA,NA
9,0,0,NA,NA,4,4,NA,NA,NA
10,0,0,NA,NA,4,4,NA,NA,NA
11,0,0,NA,NA,4,4,NA,NA,NA
12,0,0,NA,NA,4,4,NA,NA,NA
13,0,0,NA,NA,4,4,NA,NA,NA
14,0,0,NA,NA,4,4,NA,NA,NA
15,0,0,NA,NA,4,4,NA,NA,NA
16,0,0,NA,NA,4,4,NA,NA,NA
17,0,0,NA,NA,4,4,NA,NA,NA
18,3,0,NA,NA,4,4,NA,NA,NA
19,3,0,NA,NA,4,4,NA,NA,NA
20,3,0,NA,NA,4,4,NA,NA,NA
21,3,0,NA,NA,4,4,NA,NA,NA
22,3,0,NA,NA,4,4,NA,NA,NA
23,3,0,NA,NA,4,4,NA,NA,NA
24,3,0,NA,NA,4,4,NA,NA,NA
25,3,0,NA,NA,4,4,NA,NA,NA
26,5,0,NA,NA,4,4,NA,NA,NA
27,5,0,NA,NA,4,4,NA,NA,NA
28,5,0,NA,NA,4,4,NA,NA,NA
29,5,0,NA,NA,4,4,NA,NA,NA
30,5,0,NA,NA,4,4,NA,NA,NA
31,5,0,NA,NA,4,4,NA,NA,NA
32,5,0,NA,NA,4,4,NA,NA,NA
33,5,0,NA,NA,4,4,NA,NA,NA
34,5,0,NA,NA,4,4,NA,NA,NA
35,5,0,NA,NA,4,4,NA,NA,NA
36,5,0,NA,NA,4,4,NA,NA,NA
37,5,0,NA,NA,4,4,NA,NA,NA
38,5,0,NA,NA,4,4,NA,NA,NA
39,5,0,NA,NA,4,4,NA,NA,NA
40,5,0,NA,NA,4,4,NA,NA,NA
41,5,0,NA,NA,4,4,NA,NA,NA
42,5,0,NA,NA,4,4,NA,NA,NA
43,5,0,NA,NA,4,4,NA,NA,NA
44,5,0,NA,NA,4,4,NA,NA,NA
45,5,0,NA,NA,4,4,NA,NA,NA
46,5,0,NA,NA,4,4,NA,NA,NA
47,5,0,NA,NA,4,4,NA,NA,NA
48,5,0,NA,NA,4,4,NA,NA,NA
49,5,0,NA,NA,4,4,NA,NA,NA
50,5,0,NA,NA,4,4,NA,NA,NA
51,5,0,NA,NA,4,4,NA,NA,NA
52,5,0,NA,NA,4,4,NA,NA,NA
53,5,0,NA,NA,4,4,NA,NA,NA
54,5,0,NA,NA,4,4,NA,NA,NA
55,5,0,NA,NA,4,4,NA,NA,NA
56,5,0,NA,NA,4,4,NA,NA,NA
57,5,0,NA,NA,4,4,NA,NA,NA
58,5,0,NA,NA,4,4,NA,NA,NA
59,5,0,NA,NA,4,4,NA,NA,NA
60,5,0,NA,NA,4,4,NA,NA,NA
61,5,0,NA,NA,4,4,NA,NA,NA
62,5,0,NA,NA,4,4,NA,NA,NA
63,5,0,NA,NA,4,4,NA,NA,NA
64,5,0,NA,NA,4,4,NA,NA,NA
65,5,0,NA,NA,4,4,NA,NA,NA
66,5,0,NA,NA,4,4,NA,NA,NA
67,5,0,NA,NA,4,4,NA,NA,NA
68,5,0,NA,NA,4,4,NA,NA,NA
69,5,0,NA,NA,4,4,NA,NA,NA
70,5,0,NA,NA,4,4,NA,NA,NA
71,5,0,NA,NA,4,4,NA,NA,NA
72,5,0,NA,NA,4,4,NA,NA,NA
73,5,0,NA,NA,4,4,NA,NA,NA
74,5,0,NA,NA,4,4,NA,NA,NA
75,5,0,NA,NA,4,4,NA,NA,NA
76,5,0,NA,NA,4,4,NA,NA,NA
77,5,0,NA,NA,4,4,NA,NA,NA
78,5,0,NA,NA,4,4,NA,NA,NA
79,5,0,NA,NA,4,4,NA,NA,NA
80,5,0,NA,NA,4,4,NA,NA,NA
81,5,0,NA,NA,4,4,NA,NA,NA
82,5,0,NA,NA,4,4,NA,NA,NA
83,5,0,NA,NA,4,4,NA,NA,NA
84,8,0,NA,NA,4,4,NA,NA,NA
85,8,0,NA,NA,4,4,NA,NA,NA
86,8,0,NA,NA,4,4,NA,NA,NA
87,8,0,NA,NA,4,4,NA,NA,NA
88,8,0,NA,NA,4,4,NA,NA,NA
89,8,0,NA,NA,4,4,NA,NA,NA
90,8,0,NA,NA,4,4,NA,NA,NA
91,8,0,NA,NA,4,4,NA,NA,NA
92,8,0,NA,NA,4,4,NA,NA,NA
93,8,0,NA,NA,4,4,NA,NA,NA
94,8,0,NA,NA,4,4,NA,NA,NA
95,8,0,NA,NA,4,4,NA,NA,NA
96,8,0,NA,NA,4,4,NA,NA,NA
97,8,0,NA,NA,4,4,NA,NA,NA
98,12,0,NA,NA,4,4,NA,NA,NA
99,12,0,NA,NA,4,4,NA,NA,NA
100,12,0,NA,NA,4,4,NA,NA,NA
101,12,0,NA,NA,4,4,NA,NA,NA
102,12,0,NA,NA,4,4,NA,NA,NA
103,12,0,NA,NA,4,4,NA,NA,NA
104,12,0,NA,NA,4,4,NA,NA,NA
105,12,0,NA,NA,4,4,NA,NA,NA
106,12,0,NA,NA,4,4,NA,NA,NA
107,12,0,NA,NA,4,4,NA,NA,NA
108,12,0,NA,NA,4,4,NA,NA,NA
109,12,0,NA,NA,4,4,NA,NA,NA
110,12,0,NA,NA,4,4,NA,NA,NA
111,12,0,NA,NA,4,4,NA,NA,NA
112,12,0,NA,NA,4,4,NA,NA,NA
113,12,0,NA,NA,4,4,NA,NA,NA
114,12,0,NA,NA,4,4,NA,NA,NA
115,12,0,NA,NA,4,4,NA,NA,NA
116,12,0,NA,NA,4,4,NA,NA,NA
117,12,0,NA,NA,4,4,NA,NA,NA
118,12,0,NA,NA,4,4,NA,NA,NA
119,12,0,NA,NA,4,4,NA,NA,NA
120,12,0,NA,NA,4,4,NA,NA,NA
121,12,8,NA,NA,4,4,NA,NA,NA
122,12,8,NA,NA,4,4,NA,NA,NA
123,12,8,NA,NA,4,4,NA,NA,NA
124,12,8,NA,NA,4,4,NA,NA,NA
125,12,8,NA,NA,4,4,NA,NA,NA
126,12,8,NA,NA,4,4,NA,NA,NA
127,12,8,NA,NA,4,4,NA,NA,NA
128,12,8,NA,NA,4,4,NA,NA,NA
129,12,8,NA,NA,4,4,NA,NA,NA
130,12,8,NA,NA,4,4,NA,NA,NA
131,12,8,NA,NA,4,4,NA,NA,NA
132,12,8,NA,NA,4,4,NA,NA,NA
133,12,8,NA,NA,4,4,NA,NA,NA
134,12,8,NA,NA,4,4,NA,NA,NA
135,12,8,NA,NA,4,4,NA,NA,NA
136,12,8,NA,NA,4,4,NA,NA,NA
137,12,8,NA,NA,4,4,NA,NA,NA
138,12,8,NA,NA,4,4,NA,NA,NA
139,12,8,NA,NA,4,4,NA,NA,NA
140,12,8,NA,NA,4,4,NA,NA,NA
141,12,8,NA,NA,4,4,NA,NA,NA
142,12,22,NA,NA,4,4,NA,NA,NA
143,12,22,NA,NA,4,4,NA,NA,NA
144,12,22,NA,NA,4,4,NA,NA,NA
145,12,22,NA,NA,4,4,NA,NA,NA
146,12,22,NA,NA,4,4,NA,NA,NA
147,12,22,NA,NA,4,4,NA,NA,NA
148,12,22,NA,NA,4,4,NA,NA,NA
149,12,22,NA,NA,4,4,NA,NA,NA
150,12,22,NA,NA,4,4,NA,NA,NA
151,12,22,NA,NA,4,4,NA,NA,NA
152,12,22,NA,NA,4,4,NA,NA,NA
153,12,22,NA,NA,4,4,NA,NA,NA
154,12,22,NA,NA,4,4,NA,NA,NA
155,12,22,NA,NA,4,4,NA,NA,NA
156,12,22,NA,NA,4,4,NA,NA,NA
157,12,22,NA,NA,4,4,NA,NA,NA
158,12,22,NA,NA,4,4,NA,NA,NA
159,12,22,NA,NA,4,4,NA,NA,NA
160,12,22,NA,NA,4,4,NA,NA,NA
161,12,22,NA,NA,4,4,NA,NA,NA
162,12,22,NA,NA,4,4,NA,NA,NA
163,12,22,NA,NA,4,4,NA,NA,NA
164,12,22,NA,NA,4,4,NA,NA,NA
165,12,22,NA,NA,4,4,NA,NA,NA
166,12,22,NA,NA,4,4,NA,NA,NA
167,12,22,NA,NA,4,4,NA,NA,NA
168,12,22,NA,NA,4,4,NA,NA,NA
169,12,22,NA,NA,4,4,NA,NA,NA
170,12,22,NA,NA,4,4,NA,NA,NA
171,12,22,NA,NA,4,4,NA,NA,NA
172,12,22,NA,NA,4,4,NA,NA,NA
