Tournament,LeftPlayerName,RightPlayerName,Player1Char,Player2Char,Player3Char,Player4Char,Level,Winner,GameNumber,GameType(Optional)
genesis 5,hbox,plup,JigglyPuff_Green,NA,Fox_Green,NA,Fountain of Dreams,P1:JigglyPuff_Green,1,GF1
Frame,P1Dmg,P2Dmg,P3Dmg,P4Dmg,P1Stocks,P2Stocks,P3Stocks,P4Stocks,Time
101,23,NA,0,NA,4,NA,4,NA,NA
102,23,NA,0,NA,4,NA,4,NA,NA
103,23,NA,0,NA,4,NA,4,NA,NA
104,23,NA,0,NA,4,NA,4,NA,NA
105,23,NA,0,NA,4,NA,4,NA,NA
106,23,NA,0,NA,4,NA,4,NA,NA
107,23,NA,0,NA,4,NA,4,NA,NA
108,23,NA,0,NA,4,NA,4,NA,NA
109,23,NA,0,NA,4,NA,4,NA,NA
110,23,NA,0,NA,4,NA,4,NA,NA
111,23,NA,0,NA,4,NA,4,NA,NA
112,23,NA,0,NA,4,NA,4,NA,NA
113,23,NA,0,NA,4,NA,4,NA,NA
114,25,NA,0,NA,4,NA,4,NA,NA
115,25,NA,0,NA,4,NA,4,NA,NA
116,25,NA,0,NA,4,NA,4,NA,NA
117,25,NA,0,NA,4,NA,4,NA,NA
118,25,NA,0,NA,4,NA,4,NA,NA
119,25,NA,0,NA,4,NA,4,NA,NA
120,25,NA,0,NA,4,NA,4,NA,NA
121,25,NA,0,NA,4,NA,4,NA,NA
122,25,NA,0,NA,4,NA,4,NA,NA
123,25,NA,0,NA,4,NA,4,NA,NA
124,25,NA,0,NA,4,NA,4,NA,NA
125,25,NA,0,NA,4,NA,4,NA,NA
126,25,NA,0,NA,4,NA,4,NA,NA
127,25,NA,0,NA,4,NA,4,NA,NA
128,25,NA,0,NA,4,NA,4,NA,NA
129,25,NA,0,NA,4,NA,4,NA,NA
130,25,NA,0,NA,4,NA,4,NA,NA
131,25,NA,0,NA,4,NA,4,NA,NA
132,25,NA,0,NA,4,NA,4,NA,NA
133,25,NA,0,NA,4,NA,4,NA,NA
134,25,NA,0,NA,4,NA,4,NA,NA
135,25,NA,0,NA,4,NA,4,NA,NA
136,25,NA,0,NA,4,NA,4,NA,NA
137,25,NA,0,NA,4,NA,4,NA,NA
138,25,NA,0,NA,4,NA,4,NA,NA
139,25,NA,0,NA,4,NA,4,NA,NA
140,25,NA,0,NA,4,NA,4,NA,NA
141,25,NA,0,NA,4,NA,4,NA,NA
142,25,NA,0,NA,4,NA,4,NA,NA
143,25,NA,0,NA,4,NA,4,NA,NA
144,25,NA,0,NA,4,NA,4,NA,NA
145,25,NA,0,NA,4,NA,4,NA,NA
146,25,NA,0,NA,4,NA,4,NA,NA
147,25,NA,0,NA,4,NA,4,NA,NA
148,25,NA,0,NA,4,NA,4,NA,NA
149,25,NA,0,NA,4,NA,4,NA,NA
150,25,NA,0,NA,4,NA,4,NA,NA
151,25,NA,0,NA,4,NA,4,NA,NA
152,25,NA,0,NA,4,NA,4,NA,NA
153,25,NA,0,NA,4,NA,4,NA,NA
154,25,NA,0,NA,4,NA,4,NA,NA
155,25,NA,0,NA,4,NA,4,NA,NA
156,25,NA,0,NA,4,NA,4,NA,NA
157,25,NA,0,NA,4,NA,4,NA,NA
158,25,NA,0,NA,4,NA,4,NA,NA
159,25,NA,0,NA,4,NA,4,NA,NA
160,25,NA,0,NA,4,NA,4,NA,NA
161,25,NA,0,NA,4,NA,4,NA,NA
162,25,NA,0,NA,4,NA,4,NA,NA
163,25,NA,0,NA,4,NA,4,NA,NA
164,37,NA,0,NA,4,NA,4,NA,NA
165,37,NA,0,NA,4,NA,4,NA,NA
166,37,NA,0,NA,4,NA,4,NA,NA
167,37,NA,0,NA,4,NA,4,NA,NA
168,37,NA,0,NA,4,NA,4,NA,NA
169,37,NA,0,NA,4,NA,4,NA,NA
170,37,NA,0,NA,4,NA,4,NA,NA
171,37,NA,0,NA,4,NA,4,NA,NA
172,37,NA,0,NA,4,NA,4,NA,NA
173,37,NA,0,NA,4,NA,4,NA,NA
174,37,NA,0,NA,4,NA,4,NA,NA
175,37,NA,0,NA,4,NA,4,NA,NA
176,37,NA,0,NA,4,NA,4,NA,NA
177,37,NA,0,NA,4,NA,4,NA,NA
178,37,NA,0,NA,4,NA,4,NA,NA
179,37,NA,0,NA,4,NA,4,NA,NA
180,42,NA,0,NA,4,NA,4,NA,NA
181,42,NA,0,NA,4,NA,4,NA,NA
182,42,NA,0,NA,4,NA,4,NA,NA
183,42,NA,0,NA,4,NA,4,NA,NA
184,42,NA,0,NA,4,NA,4,NA,NA
185,42,NA,0,NA,4,NA,4,NA,NA
186,42,NA,0,NA,4,NA,4,NA,NA
187,42,NA,0,NA,4,NA,4,NA,NA
188,42,NA,0,NA,4,NA,4,NA,NA
189,42,NA,0,NA,4,NA,4,NA,NA
190,42,NA,0,NA,4,NA,4,NA,NA
191,42,NA,0,NA,4,NA,4,NA,NA
192,42,NA,0,NA,4,NA,4,NA,NA
193,42,NA,0,NA,4,NA,4,NA,NA
194,42,NA,0,NA,4,NA,4,NA,NA
195,42,NA,0,NA,4,NA,4,NA,NA
196,42,NA,0,NA,4,NA,4,NA,NA
197,42,NA,0,NA,4,NA,4,NA,NA
198,42,NA,0,NA,4,NA,4,NA,NA
199,42,NA,0,NA,4,NA,4,NA,NA
200,42,NA,0,NA,4,NA,4,NA,NA
201,42,NA,0,NA,4,NA,4,NA,NA
202,42,NA,0,NA,4,NA,4,NA,NA
203,42,NA,0,NA,4,NA,4,NA,NA
204,42,NA,0,NA,4,NA,4,NA,NA
205,42,NA,0,NA,4,NA,4,NA,NA
206,42,NA,0,NA,4,NA,4,NA,NA
207,42,NA,0,NA,4,NA,4,NA,NA
208,42,NA,0,NA,4,NA,4,NA,NA
209,42,NA,0,NA,4,NA,4,NA,NA
210,42,NA,0,NA,4,NA,4,NA,NA
211,42,NA,0,NA,4,NA,4,NA,NA
212,42,NA,0,NA,4,NA,4,NA,NA
213,42,NA,0,NA,4,NA,4,NA,NA
214,42,NA,0,NA,4,NA,4,NA,NA
215,42,NA,0,NA,4,NA,4,NA,NA
216,42,NA,0,NA,4,NA,4,NA,NA
217,42,NA,0,NA,4,NA,4,NA,NA
218,42,NA,0,NA,4,NA,4,NA,NA
219,42,NA,0,NA,4,NA,4,NA,NA
220,42,NA,0,NA,4,NA,4,NA,NA
221,42,NA,0,NA,4,NA,4,NA,NA
222,42,NA,0,NA,4,NA,4,NA,NA
223,42,NA,0,NA,4,NA,4,NA,NA
224,42,NA,0,NA,4,NA,4,NA,NA
225,42,NA,0,NA,4,NA,4,NA,NA
226,42,NA,0,NA,4,NA,4,NA,NA
227,42,NA,0,NA,4,NA,4,NA,NA
228,42,NA,0,NA,4,NA,4,NA,NA
229,42,NA,0,NA,4,NA,4,NA,NA
230,42,NA,0,NA,4,NA,4,NA,NA
231,42,NA,0,NA,4,NA,4,NA,NA
232,45,NA,0,NA,4,NA,4,NA,NA
233,45,NA,0,NA,4,NA,4,NA,NA
234,45,NA,0,NA,4,NA,4,NA,NA
235,45,NA,0,NA,4,NA,4,NA,NA
236,45,NA,0,NA,4,NA,4,NA,NA
237,45,NA,0,NA,4,NA,4,NA,NA
238,45,NA,0,NA,4,NA,4,NA,NA
239,45,NA,0,NA,4,NA,4,NA,NA
240,45,NA,0,NA,4,NA,4,NA,NA
241,45,NA,0,NA,4,NA,4,NA,NA
242,45,NA,0,NA,4,NA,4,NA,NA
243,45,NA,0,NA,4,NA,4,NA,NA
244,45,NA,0,NA,4,NA,4,NA,NA
245,45,NA,0,NA,4,NA,4,NA,NA
246,45,NA,0,NA,4,NA,4,NA,NA
247,45,NA,0,NA,4,NA,4,NA,NA
248,45,NA,0,NA,4,NA,4,NA,NA
249,45,NA,0,NA,4,NA,4,NA,NA
250,45,NA,0,NA,4,NA,4,NA,NA
251,45,NA,0,NA,4,NA,4,NA,NA
252,45,NA,0,NA,4,NA,4,NA,NA
253,45,NA,0,NA,4,NA,4,NA,NA
254,45,NA,0,NA,4,NA,4,NA,NA
255,45,NA,0,NA,4,NA,4,NA,NA
256,45,NA,0,NA,4,NA,4,NA,NA
257,45,NA,0,NA,4,NA,4,NA,NA
258,45,NA,0,NA,4,NA,4,NA,NA
259,45,NA,0,NA,4,NA,4,NA,NA
260,45,NA,0,NA,4,NA,4,NA,NA
261,45,NA,0,NA,4,NA,4,NA,NA
262,45,NA,0,NA,4,NA,4,NA,NA
263,45,NA,0,NA,4,NA,4,NA,NA
264,45,NA,0,NA,4,NA,4,NA,NA
265,45,NA,0,NA,4,NA,4,NA,NA
266,45,NA,0,NA,4,NA,4,NA,NA
267,45,NA,0,NA,4,NA,4,NA,NA
268,45,NA,0,NA,4,NA,4,NA,NA
269,45,NA,0,NA,4,NA,4,NA,NA
270,45,NA,0,NA,4,NA,4,NA,NA
271,45,NA,0,NA,4,NA,4,NA,NA
272,45,NA,0,NA,4,NA,4,NA,NA
273,45,NA,0,NA,4,NA,4,NA,NA
274,45,NA,0,NA,4,NA,4,NA,NA
275,45,NA,0,NA,4,NA,4,NA,NA
276,45,NA,0,NA,4,NA,4,NA,NA
277,45,NA,0,NA,4,NA,4,NA,NA
278,45,NA,0,NA,4,NA,4,NA,NA
279,45,NA,0,NA,4,NA,4,NA,NA
280,45,NA,0,NA,4,NA,4,NA,NA
281,45,NA,0,NA,4,NA,4,NA,NA
282,45,NA,0,NA,4,NA,4,NA,NA
283,45,NA,0,NA,4,NA,4,NA,NA
284,45,NA,0,NA,4,NA,4,NA,NA
285,45,NA,0,NA,4,NA,4,NA,NA
286,45,NA,0,NA,4,NA,4,NA,NA
287,45,NA,0,NA,4,NA,4,NA,NA
288,45,NA,0,NA,4,NA,4,NA,NA
289,45,NA,0,NA,4,NA,4,NA,NA
290,45,NA,0,NA,4,NA,4,NA,NA
291,45,NA,0,NA,4,NA,4,NA,NA
292,45,NA,0,NA,4,NA,4,NA,NA
293,45,NA,0,NA,4,NA,4,NA,NA
294,45,NA,0,NA,4,NA,4,NA,NA
295,45,NA,0,NA,4,NA,4,NA,NA
296,45,NA,0,NA,4,NA,4,NA,NA
297,45,NA,0,NA,4,NA,4,NA,NA
298,45,NA,0,NA,4,NA,4,NA,NA
299,45,NA,0,NA,4,NA,4,NA,NA
300,45,NA,0,NA,4,NA,4,NA,NA
301,45,NA,0,NA,4,NA,4,NA,NA
302,45,NA,0,NA,4,NA,4,NA,NA
303,45,NA,0,NA,4,NA,4,NA,NA
304,45,NA,0,NA,4,NA,4,NA,NA
305,45,NA,0,NA,4,NA,4,NA,NA
306,45,NA,0,NA,4,NA,4,NA,NA
307,45,NA,0,NA,4,NA,4,NA,NA
308,45,NA,0,NA,4,NA,4,NA,NA
309,45,NA,0,NA,4,NA,4,NA,NA
310,45,NA,0,NA,4,NA,4,NA,NA
311,45,NA,0,NA,4,NA,4,NA,NA
312,45,NA,0,NA,4,NA,4,NA,NA
313,45,NA,0,NA,4,NA,4,NA,NA
314,45,NA,0,NA,4,NA,4,NA,NA
315,45,NA,0,NA,4,NA,4,NA,NA
316,45,NA,0,NA,4,NA,4,NA,NA
317,45,NA,0,NA,4,NA,4,NA,NA
318,45,NA,0,NA,4,NA,4,NA,NA
319,45,NA,0,NA,4,NA,4,NA,NA
320,45,NA,0,NA,4,NA,4,NA,NA
321,45,NA,0,NA,4,NA,4,NA,NA
322,45,NA,0,NA,4,NA,4,NA,NA
323,45,NA,0,NA,4,NA,4,NA,NA
324,45,NA,0,NA,4,NA,4,NA,NA
325,45,NA,0,NA,4,NA,4,NA,NA
326,45,NA,0,NA,4,NA,4,NA,NA
327,45,NA,0,NA,4,NA,4,NA,NA
328,45,NA,0,NA,4,NA,4,NA,NA
329,45,NA,0,NA,4,NA,4,NA,NA
330,45,NA,0,NA,4,NA,4,NA,NA
331,45,NA,0,NA,4,NA,4,NA,NA
332,45,NA,0,NA,4,NA,4,NA,NA
333,45,NA,0,NA,4,NA,4,NA,NA
334,54,NA,0,NA,4,NA,4,NA,NA
335,54,NA,0,NA,4,NA,4,NA,NA
336,54,NA,0,NA,4,NA,4,NA,NA
337,54,NA,0,NA,4,NA,4,NA,NA
338,54,NA,0,NA,4,NA,4,NA,NA
339,54,NA,0,NA,4,NA,4,NA,NA
340,54,NA,0,NA,4,NA,4,NA,NA
341,54,NA,0,NA,4,NA,4,NA,NA
342,54,NA,0,NA,4,NA,4,NA,NA
343,54,NA,0,NA,4,NA,4,NA,NA
344,54,NA,0,NA,4,NA,4,NA,NA
345,54,NA,0,NA,4,NA,4,NA,NA
346,54,NA,0,NA,4,NA,4,NA,NA
347,54,NA,0,NA,4,NA,4,NA,NA
348,54,NA,0,NA,4,NA,4,NA,NA
349,54,NA,0,NA,4,NA,4,NA,NA
350,54,NA,0,NA,4,NA,4,NA,NA
351,54,NA,0,NA,4,NA,4,NA,NA
352,54,NA,0,NA,4,NA,4,NA,NA
353,54,NA,0,NA,4,NA,4,NA,NA
354,54,NA,0,NA,4,NA,4,NA,NA
355,54,NA,0,NA,4,NA,4,NA,NA
356,54,NA,0,NA,4,NA,4,NA,NA
357,54,NA,0,NA,4,NA,4,NA,NA
358,54,NA,0,NA,4,NA,4,NA,NA
359,59,NA,0,NA,4,NA,4,NA,NA
360,59,NA,0,NA,4,NA,4,NA,NA
361,59,NA,0,NA,4,NA,4,NA,NA
362,59,NA,0,NA,4,NA,4,NA,NA
363,59,NA,0,NA,4,NA,4,NA,NA
364,59,NA,0,NA,4,NA,4,NA,NA
365,59,NA,0,NA,4,NA,4,NA,NA
366,59,NA,0,NA,4,NA,4,NA,NA
367,59,NA,0,NA,4,NA,4,NA,NA
368,59,NA,0,NA,4,NA,4,NA,NA
369,59,NA,0,NA,4,NA,4,NA,NA
370,59,NA,0,NA,4,NA,4,NA,NA
371,59,NA,0,NA,4,NA,4,NA,NA
372,59,NA,0,NA,4,NA,4,NA,NA
373,59,NA,0,NA,4,NA,4,NA,NA
374,59,NA,0,NA,4,NA,4,NA,NA
375,59,NA,0,NA,4,NA,4,NA,NA
376,59,NA,0,NA,4,NA,4,NA,NA
377,59,NA,0,NA,4,NA,4,NA,NA
378,59,NA,0,NA,4,NA,4,NA,NA
379,59,NA,0,NA,4,NA,4,NA,NA
380,59,NA,0,NA,4,NA,4,NA,NA
381,59,NA,0,NA,4,NA,4,NA,NA
382,59,NA,0,NA,4,NA,4,NA,NA
383,59,NA,0,NA,4,NA,4,NA,NA
384,59,NA,0,NA,4,NA,4,NA,NA
385,59,NA,0,NA,4,NA,4,NA,NA
386,59,NA,0,NA,4,NA,4,NA,NA
387,59,NA,0,NA,4,NA,4,NA,NA
388,59,NA,0,NA,4,NA,4,NA,NA
389,59,NA,0,NA,4,NA,4,NA,NA
390,59,NA,0,NA,4,NA,4,NA,NA
391,59,NA,0,NA,4,NA,4,NA,NA
392,59,NA,0,NA,4,NA,4,NA,NA
393,59,NA,0,NA,4,NA,4,NA,NA
394,59,NA,0,NA,4,NA,4,NA,NA
395,59,NA,0,NA,4,NA,4,NA,NA
396,59,NA,0,NA,4,NA,4,NA,NA
397,59,NA,0,NA,4,NA,4,NA,NA
398,59,NA,0,NA,4,NA,4,NA,NA
399,59,NA,0,NA,4,NA,4,NA,NA
400,59,NA,0,NA,4,NA,4,NA,NA
401,59,NA,0,NA,4,NA,4,NA,NA
402,59,NA,0,NA,4,NA,4,NA,NA
403,59,NA,0,NA,4,NA,4,NA,NA
404,59,NA,0,NA,4,NA,4,NA,NA
405,59,NA,0,NA,4,NA,4,NA,NA
406,59,NA,0,NA,4,NA,4,NA,NA
407,59,NA,0,NA,4,NA,4,NA,NA
408,59,NA,0,NA,4,NA,4,NA,NA
409,59,NA,0,NA,4,NA,4,NA,NA
410,59,NA,0,NA,4,NA,4,NA,NA
411,59,NA,0,NA,4,NA,4,NA,NA
412,59,NA,0,NA,4,NA,4,NA,NA
413,59,NA,0,NA,4,NA,4,NA,NA
414,59,NA,0,NA,4,NA,4,NA,NA
415,59,NA,0,NA,4,NA,4,NA,NA
416,59,NA,0,NA,4,NA,4,NA,NA
417,59,NA,0,NA,4,NA,4,NA,NA
418,59,NA,0,NA,4,NA,4,NA,NA
419,59,NA,0,NA,4,NA,4,NA,NA
420,59,NA,0,NA,4,NA,4,NA,NA
421,59,NA,0,NA,4,NA,4,NA,NA
422,59,NA,0,NA,4,NA,4,NA,NA
423,59,NA,0,NA,4,NA,4,NA,NA
424,59,NA,0,NA,4,NA,4,NA,NA
425,59,NA,0,NA,4,NA,4,NA,NA
426,59,NA,0,NA,4,NA,4,NA,NA
427,59,NA,0,NA,4,NA,4,NA,NA
428,59,NA,0,NA,4,NA,4,NA,NA
429,59,NA,0,NA,4,NA,4,NA,NA
430,59,NA,0,NA,4,NA,4,NA,NA
431,59,NA,0,NA,4,NA,4,NA,NA
432,59,NA,0,NA,4,NA,4,NA,NA
433,59,NA,0,NA,4,NA,4,NA,NA
434,59,NA,0,NA,4,NA,4,NA,NA
435,59,NA,0,NA,4,NA,4,NA,NA
436,61,NA,0,NA,4,NA,4,NA,NA
437,61,NA,0,NA,4,NA,4,NA,NA
438,61,NA,0,NA,4,NA,4,NA,NA
439,61,NA,0,NA,4,NA,4,NA,NA
440,61,NA,0,NA,4,NA,4,NA,NA
441,61,NA,0,NA,4,NA,4,NA,NA
442,61,NA,0,NA,4,NA,4,NA,NA
443,61,NA,0,NA,4,NA,4,NA,NA
444,61,NA,0,NA,4,NA,4,NA,NA
445,61,NA,0,NA,4,NA,4,NA,NA
446,61,NA,12,NA,4,NA,4,NA,NA
447,61,NA,12,NA,4,NA,4,NA,NA
448,61,NA,12,NA,4,NA,4,NA,NA
449,61,NA,12,NA,4,NA,4,NA,NA
450,61,NA,12,NA,4,NA,4,NA,NA
451,61,NA,12,NA,4,NA,4,NA,NA
452,61,NA,12,NA,4,NA,4,NA,NA
453,61,NA,12,NA,4,NA,4,NA,NA
454,61,NA,12,NA,4,NA,4,NA,NA
455,61,NA,12,NA,4,NA,4,NA,NA
456,61,NA,12,NA,4,NA,4,NA,NA
457,61,NA,12,NA,4,NA,4,NA,NA
458,61,NA,12,NA,4,NA,4,NA,NA
459,61,NA,12,NA,4,NA,4,NA,NA
460,61,NA,12,NA,4,NA,4,NA,NA
461,61,NA,12,NA,4,NA,4,NA,NA
462,61,NA,12,NA,4,NA,4,NA,NA
463,61,NA,23,NA,4,NA,4,NA,NA
464,61,NA,23,NA,4,NA,4,NA,NA
465,61,NA,23,NA,4,NA,4,NA,NA
466,61,NA,23,NA,4,NA,4,NA,NA
467,61,NA,23,NA,4,NA,4,NA,NA
468,61,NA,23,NA,4,NA,4,NA,NA
469,61,NA,23,NA,4,NA,4,NA,NA
470,61,NA,23,NA,4,NA,4,NA,NA
471,61,NA,23,NA,4,NA,4,NA,NA
472,61,NA,23,NA,4,NA,4,NA,NA
473,61,NA,23,NA,4,NA,4,NA,NA
474,61,NA,23,NA,4,NA,4,NA,NA
475,61,NA,23,NA,4,NA,4,NA,NA
476,61,NA,23,NA,4,NA,4,NA,NA
477,61,NA,23,NA,4,NA,4,NA,NA
478,61,NA,23,NA,4,NA,4,NA,NA
479,61,NA,23,NA,4,NA,4,NA,NA
480,61,NA,23,NA,4,NA,4,NA,NA
481,61,NA,23,NA,4,NA,4,NA,NA
482,61,NA,23,NA,4,NA,4,NA,NA
483,61,NA,23,NA,4,NA,4,NA,NA
484,61,NA,23,NA,4,NA,4,NA,NA
485,61,NA,23,NA,4,NA,4,NA,NA
486,61,NA,23,NA,4,NA,4,NA,NA
487,61,NA,51,NA,4,NA,4,NA,NA
488,61,NA,51,NA,4,NA,4,NA,NA
489,61,NA,51,NA,4,NA,4,NA,NA
490,61,NA,51,NA,4,NA,4,NA,NA
491,61,NA,51,NA,4,NA,4,NA,NA
492,61,NA,51,NA,4,NA,4,NA,NA
493,61,NA,51,NA,4,NA,4,NA,NA
494,61,NA,51,NA,4,NA,4,NA,NA
495,61,NA,51,NA,4,NA,4,NA,NA
496,61,NA,51,NA,4,NA,4,NA,NA
497,61,NA,51,NA,4,NA,4,NA,NA
498,61,NA,51,NA,4,NA,4,NA,NA
499,61,NA,51,NA,4,NA,4,NA,NA
500,61,NA,51,NA,4,NA,4,NA,NA
501,61,NA,51,NA,4,NA,4,NA,NA
502,61,NA,51,NA,4,NA,4,NA,NA
503,61,NA,51,NA,4,NA,4,NA,NA
504,61,NA,51,NA,4,NA,4,NA,NA
505,61,NA,51,NA,4,NA,4,NA,NA
506,61,NA,-1,NA,4,NA,3,NA,NA
507,61,NA,-1,NA,4,NA,3,NA,NA
508,61,NA,-1,NA,4,NA,3,NA,NA
509,61,NA,-1,NA,4,NA,3,NA,NA
510,61,NA,-1,NA,4,NA,3,NA,NA
511,61,NA,-1,NA,4,NA,3,NA,NA
512,61,NA,-1,NA,4,NA,3,NA,NA
513,61,NA,-1,NA,4,NA,3,NA,NA
514,61,NA,-1,NA,4,NA,3,NA,NA
515,61,NA,-1,NA,4,NA,3,NA,NA
516,61,NA,-1,NA,4,NA,3,NA,NA
517,61,NA,-1,NA,4,NA,3,NA,NA
518,61,NA,-1,NA,4,NA,3,NA,NA
519,61,NA,-1,NA,4,NA,3,NA,NA
520,61,NA,-1,NA,4,NA,3,NA,NA
521,61,NA,-1,NA,4,NA,3,NA,NA
522,61,NA,-1,NA,4,NA,3,NA,NA
523,61,NA,-1,NA,4,NA,3,NA,NA
524,61,NA,-1,NA,4,NA,3,NA,NA
525,61,NA,-1,NA,4,NA,3,NA,NA
526,61,NA,-1,NA,4,NA,3,NA,NA
527,61,NA,-1,NA,4,NA,3,NA,NA
528,61,NA,-1,NA,4,NA,3,NA,NA
529,61,NA,-1,NA,4,NA,3,NA,NA
530,61,NA,-1,NA,4,NA,3,NA,NA
531,61,NA,-1,NA,4,NA,3,NA,NA
532,61,NA,-1,NA,4,NA,3,NA,NA
533,61,NA,-1,NA,4,NA,3,NA,NA
534,61,NA,-1,NA,4,NA,3,NA,NA
535,61,NA,-1,NA,4,NA,3,NA,NA
536,61,NA,-1,NA,4,NA,3,NA,NA
537,61,NA,-1,NA,4,NA,3,NA,NA
538,61,NA,-1,NA,4,NA,3,NA,NA
539,61,NA,-1,NA,4,NA,3,NA,NA
540,61,NA,-1,NA,4,NA,3,NA,NA
541,61,NA,-1,NA,4,NA,3,NA,NA
